land,time,name,value,value_trend
Ungverjaland,2023-04-01,p,-0.2894736842105262,-0.2458646616541353
Ungverjaland,2023-07-01,foreign_country,4.4,3.1
Ungverjaland,2023-07-01,reporting_country,3.9,3.875
Ungverjaland,2023-07-01,p,0.12820512820512842,-0.19952766531713892
Ungverjaland,2023-10-01,foreign_country,3.6,3.2750000000000004
Ungverjaland,2023-10-01,reporting_country,4.2,3.975
Ungverjaland,2023-10-01,p,-0.1428571428571429,-0.17603142471563518
Ungverjaland,2024-01-01,foreign_country,1.8,3.125
Ungverjaland,2024-01-01,reporting_country,4.5,4.1
Ungverjaland,2024-01-01,p,-0.6,-0.22603142471563514
Ungverjaland,2024-04-01,foreign_country,2.8,3.15
Ungverjaland,2024-04-01,reporting_country,4.2,4.2
Ungverjaland,2024-04-01,p,-0.33333333333333337,-0.236996336996337
Malta,2005-10-01,reporting_country,5.7,5.325
Malta,2006-01-01,reporting_country,6,5.475
Malta,2006-04-01,reporting_country,5.5,5.5
Malta,2006-07-01,reporting_country,5.1,5.575
Malta,2006-10-01,reporting_country,5.1,5.425
Malta,2007-01-01,reporting_country,5.8,5.375
Malta,2007-04-01,reporting_country,5,5.25
Malta,2007-07-01,reporting_country,5.3,5.3
Malta,2007-10-01,reporting_country,5.2,5.325
Malta,2008-01-01,reporting_country,5.1,5.15
Malta,2008-04-01,reporting_country,4.7,5.075
Malta,2008-07-01,reporting_country,4.9,4.975
Malta,2008-10-01,reporting_country,5.1,4.95
Malta,2009-01-01,reporting_country,5.4,5.025
Malta,2009-04-01,reporting_country,5.8,5.3
Malta,2009-07-01,reporting_country,5.5,5.45
Malta,2009-10-01,reporting_country,5.8,5.625
Malta,2010-01-01,reporting_country,6.3,5.85
Malta,2010-04-01,reporting_country,5.6,5.8
Malta,2010-07-01,reporting_country,6.1,5.949999999999999
Malta,2010-10-01,reporting_country,5.7,5.925
Malta,2011-01-01,reporting_country,5.8,5.8
Malta,2011-04-01,reporting_country,5.6,5.8
Malta,2011-07-01,reporting_country,5.1,5.55
Malta,2011-10-01,reporting_country,5.5,5.5
Malta,2012-01-01,reporting_country,5,5.3
Malta,2012-04-01,reporting_country,5.6,5.3
Malta,2012-07-01,reporting_country,5.6,5.425
Malta,2012-10-01,reporting_country,5.5,5.425
Malta,2013-01-01,reporting_country,5.4,5.525
Malta,2013-04-01,reporting_country,5.4,5.475
Malta,2013-07-01,reporting_country,5.7,5.5
Malta,2013-10-01,reporting_country,5.7,5.550000000000001
Malta,2014-01-01,reporting_country,5.2,5.5
Malta,2014-04-01,reporting_country,5.2,5.45
Malta,2014-07-01,reporting_country,5.4,5.375
Malta,2014-10-01,foreign_country,6.675,6.7875
Malta,2014-10-01,reporting_country,5.3,5.275
Malta,2014-10-01,p,0.3629807692307692,0.344951923076923
Malta,2015-01-01,foreign_country,6.6,6.7125
Malta,2015-01-01,reporting_country,4.8,5.175
Malta,2015-01-01,p,0.375,0.35697115384615385
Malta,2015-04-01,foreign_country,6.074999999999999,6.5249999999999995
Malta,2015-04-01,reporting_country,5.1,5.15
Malta,2015-04-01,p,0.25183823529411764,0.3351951357466063
Malta,2015-07-01,foreign_country,5.55,6.225
Malta,2015-07-01,reporting_country,4.7,4.975
Malta,2015-07-01,p,0.12867647058823534,0.27962386877828055
Malta,2015-10-01,foreign_country,5.025,5.8125
Malta,2015-10-01,reporting_country,5.3,4.975
Malta,2015-10-01,p,0.005514705882353033,0.19025735294117652
Malta,2016-01-01,foreign_country,4.5,5.2875
Malta,2016-01-01,reporting_country,5.1,5.05
Malta,2016-01-01,p,-0.11764705882352933,0.06709558823529418
Malta,2016-04-01,foreign_country,4.566666666666666,4.910416666666666
Malta,2016-04-01,reporting_country,4.6,4.925
Malta,2016-04-01,p,0.011658717541070507,0.007050708797032387
Malta,2016-07-01,foreign_country,4.633333333333334,4.68125
Malta,2016-07-01,reporting_country,4.2,4.8
Malta,2016-07-01,p,0.14096449390567034,0.010122714626391138
Malta,2016-10-01,foreign_country,4.7,4.6
Malta,2016-10-01,reporting_country,3.7,4.4
Malta,2016-10-01,p,0.2702702702702702,0.07631160572337042
Malta,2017-01-01,foreign_country,3.8,4.425
Malta,2017-01-01,reporting_country,3.8,4.075
Malta,2017-01-01,p,0,0.10572337042925276
Malta,2017-04-01,foreign_country,5.6,4.683333333333334
Malta,2017-04-01,reporting_country,2.9,3.65
Malta,2017-04-01,p,0.9310344827586206,0.3355673117336403
Malta,2017-07-01,foreign_country,6.6,5.175
Malta,2017-07-01,reporting_country,2.9,3.325
Malta,2017-07-01,p,1.2758620689655173,0.619291705498602
Malta,2017-10-01,foreign_country,6.2,5.55
Malta,2017-10-01,reporting_country,2.8,3.0999999999999996
Malta,2017-10-01,p,1.2142857142857144,0.8552955665024631
Malta,2018-01-01,foreign_country,6.3,6.175
Malta,2018-01-01,reporting_country,3.5,3.025
Malta,2018-01-01,p,0.8,1.055295566502463
Malta,2018-04-01,foreign_country,5,6.025
Malta,2018-04-01,reporting_country,3.2,3.1
Malta,2018-04-01,p,0.5625,0.963161945812808
Malta,2018-07-01,foreign_country,3.7,5.3
Malta,2018-07-01,reporting_country,2.9,3.1
Malta,2018-07-01,p,0.27586206896551735,0.713161945812808
Malta,2018-10-01,foreign_country,5.4,5.1
Malta,2018-10-01,reporting_country,2.8,3.1
Malta,2018-10-01,p,0.9285714285714288,0.6417333743842366
Malta,2019-01-01,foreign_country,6.1,5.05
Malta,2019-01-01,reporting_country,3.1,3
Malta,2019-01-01,p,0.9677419354838708,0.6836688582552042
Malta,2019-04-01,foreign_country,5,5.05
Malta,2019-04-01,reporting_country,3,2.95
Malta,2019-04-01,p,0.6666666666666667,0.7097105249218709
Malta,2019-07-01,foreign_country,6,5.625
Malta,2019-07-01,reporting_country,3,2.975
Malta,2019-07-01,p,1,0.8907450076804916
Malta,2019-10-01,foreign_country,4.6,5.425
Malta,2019-10-01,reporting_country,3.3,3.1
Malta,2019-10-01,p,0.3939393939393938,0.7570869990224829
Malta,2020-01-01,foreign_country,6,5.4
Malta,2020-01-01,reporting_country,2.7,3
Malta,2020-01-01,p,1.2222222222222219,0.8207070707070706
Malta,2020-04-01,foreign_country,7.6,6.05
Malta,2020-04-01,reporting_country,3.4,3.1
Malta,2020-04-01,p,1.2352941176470589,0.9628639334521687
Malta,2020-07-01,foreign_country,7.9,6.525
Malta,2020-07-01,reporting_country,4.2,3.4
Malta,2020-07-01,p,0.8809523809523809,0.9331020286902638
Malta,2020-10-01,foreign_country,8.3,7.45
Malta,2020-10-01,reporting_country,3.5,3.45
Malta,2020-10-01,p,1.3714285714285714,1.1774743230625582
Malta,2021-01-01,foreign_country,5.1,7.225
Malta,2021-01-01,reporting_country,3.6,3.675
Malta,2021-01-01,p,0.4166666666666665,0.9760854341736694
Malta,2021-04-01,foreign_country,5.2,6.625
Malta,2021-04-01,reporting_country,2.8,3.525
Malta,2021-04-01,p,0.8571428571428574,0.881547619047619
Malta,2021-07-01,foreign_country,5.6,6.05
Malta,2021-07-01,reporting_country,2.7,3.15
Malta,2021-07-01,p,1.074074074074074,0.9298280423280423
Malta,2021-10-01,foreign_country,3.7,4.9
Malta,2021-10-01,reporting_country,2.3,2.85
Malta,2021-10-01,p,0.6086956521739133,0.7391448125143778
Malta,2022-01-01,foreign_country,5.5,5
Malta,2022-01-01,reporting_country,2.4,2.55
Malta,2022-01-01,p,1.291666666666667,0.9578948125143779
Malta,2022-04-01,foreign_country,6.3,5.275
Malta,2022-04-01,reporting_country,1.8,2.3
Malta,2022-04-01,p,2.5,1.3686090982286636
Malta,2022-07-01,foreign_country,5.2,5.175
Malta,2022-07-01,reporting_country,2,2.125
Malta,2022-07-01,p,1.6,1.5000905797101451
Malta,2022-10-01,foreign_country,3.9,5.225
Malta,2022-10-01,reporting_country,2.5,2.175
Malta,2022-10-01,p,0.56,1.4879166666666668
Malta,2023-01-01,foreign_country,4.2,4.9
Malta,2023-01-01,reporting_country,2.5,2.2
Malta,2023-01-01,p,0.6800000000000002,1.335
Malta,2023-04-01,foreign_country,5.6,4.725
Malta,2023-04-01,reporting_country,1.7,2.175
Malta,2023-04-01,p,2.2941176470588234,1.283529411764706
Malta,2023-07-01,foreign_country,5,4.675
Malta,2023-07-01,reporting_country,2.4,2.275
Malta,2023-07-01,p,1.0833333333333335,1.1543627450980392
Malta,2023-10-01,foreign_country,3.4,4.55
Malta,2023-10-01,reporting_country,2.4,2.25
Malta,2023-10-01,p,0.41666666666666674,1.118529411764706
Malta,2024-01-01,foreign_country,4.2,4.55
Malta,2024-01-01,reporting_country,2.5,2.25
Malta,2024-01-01,p,0.6800000000000002,1.118529411764706
Malta,2024-04-01,foreign_country,4.2,4.2
Malta,2024-04-01,reporting_country,1.8,2.275
Malta,2024-04-01,p,1.3333333333333335,0.8783333333333334
Holland,2000-01-01,foreign_country,8.3,7.95
Holland,2000-01-01,reporting_country,2.2,2.4000000000000004
Holland,2000-01-01,p,2.772727272727273,2.347902097902098
Holland,2000-04-01,foreign_country,5.9,7.525
Holland,2000-04-01,reporting_country,1.9,2.225
Holland,2000-04-01,p,2.105263157894737,2.3934486566065516
Holland,2000-07-01,foreign_country,6.2,7.116666666666667
Holland,2000-07-01,reporting_country,1.9,2.0833333333333335
Holland,2000-07-01,p,2.2631578947368425,2.4076647037173355
Holland,2000-10-01,foreign_country,6.7,6.775
Holland,2000-10-01,reporting_country,2,2
Holland,2000-10-01,p,2.35,2.3727870813397134
Holland,2001-01-01,foreign_country,5.6,6.1
Holland,2001-01-01,reporting_country,1.9,1.9249999999999998
Holland,2001-01-01,p,1.9473684210526314,2.1664473684210526
Holland,2001-04-01,foreign_country,4.4,5.725
Holland,2001-04-01,reporting_country,1.5,1.825
Holland,2001-04-01,p,1.9333333333333336,2.123464912280702
Holland,2001-07-01,foreign_country,3.9,5.15
Holland,2001-07-01,reporting_country,1.5,1.725
Holland,2001-07-01,p,1.6,1.9576754385964912
Holland,2001-10-01,foreign_country,4,4.475
Holland,2001-10-01,reporting_country,1.6,1.625
Holland,2001-10-01,p,1.5,1.7451754385964913
Holland,2002-01-01,foreign_country,5.6,4.475
Holland,2002-01-01,reporting_country,2.1,1.675
Holland,2002-01-01,p,1.6666666666666665,1.675
Holland,2002-04-01,foreign_country,4.9,4.6
Holland,2002-04-01,reporting_country,1.9,1.775
Holland,2002-04-01,p,1.578947368421053,1.58640350877193
Holland,2002-07-01,foreign_country,5.9,5.1
Holland,2002-07-01,reporting_country,1.9,1.875
Holland,2002-07-01,p,2.105263157894737,1.7127192982456143
Holland,2002-10-01,foreign_country,5.7,5.525
Holland,2002-10-01,reporting_country,2.1,2
Holland,2002-10-01,p,1.7142857142857144,1.7662907268170427
Holland,2003-01-01,foreign_country,8.5,6.25
Holland,2003-01-01,reporting_country,2.5,2.1
Holland,2003-01-01,p,2.4,1.9496240601503763
Holland,2003-04-01,foreign_country,8.6,7.175
Holland,2003-04-01,reporting_country,2.5,2.25
Holland,2003-04-01,p,2.44,2.164887218045113
Holland,2003-07-01,foreign_country,7.2,7.5
Holland,2003-07-01,reporting_country,2.7,2.45
Holland,2003-07-01,p,1.6666666666666665,2.0552380952380953
Holland,2003-10-01,foreign_country,9,8.325
Holland,2003-10-01,reporting_country,2.9,2.65
Holland,2003-10-01,p,2.103448275862069,2.152528735632184
Holland,2004-01-01,foreign_country,10.6,8.85
Holland,2004-01-01,reporting_country,3.5,2.9
Holland,2004-01-01,p,2.0285714285714285,2.059671592775041
Holland,2004-04-01,foreign_country,10.1,9.225
Holland,2004-04-01,reporting_country,3.4,3.125
Holland,2004-04-01,p,1.9705882352941178,1.9423186515985704
Holland,2004-07-01,foreign_country,9.3,9.75
Holland,2004-07-01,reporting_country,3.1,3.225
Holland,2004-07-01,p,2,2.025651984931904
Holland,2004-10-01,foreign_country,9.2,9.8
Holland,2004-10-01,reporting_country,3.5,3.375
Holland,2004-10-01,p,1.6285714285714286,1.9069327731092436
Holland,2005-01-01,foreign_country,12.7,10.325
Holland,2005-01-01,reporting_country,4.8,3.7
Holland,2005-01-01,p,1.6458333333333335,1.81124824929972
Holland,2005-04-01,foreign_country,13,11.05
Holland,2005-04-01,reporting_country,4.4,3.95
Holland,2005-04-01,p,1.9545454545454541,1.807237554112554
Holland,2005-07-01,foreign_country,11.3,11.55
Holland,2005-07-01,reporting_country,4.3,4.25
Holland,2005-07-01,p,1.6279069767441863,1.7142142982986006
Holland,2005-10-01,foreign_country,11.6,12.15
Holland,2005-10-01,reporting_country,4.3,4.45
Holland,2005-10-01,p,1.697674418604651,1.7314900458069062
Holland,2006-01-01,foreign_country,13.5,12.35
Holland,2006-01-01,reporting_country,4.1,4.275
Holland,2006-01-01,p,2.2926829268292686,1.89320244418089
Holland,2006-04-01,foreign_country,11,11.85
Holland,2006-04-01,reporting_country,3.8,4.125
Holland,2006-04-01,p,1.8947368421052633,1.8782502910708423
Holland,2006-07-01,foreign_country,9.2,11.325
Holland,2006-07-01,reporting_country,3.5,3.925
Holland,2006-07-01,p,1.6285714285714286,1.8784164040276528
Holland,2006-10-01,foreign_country,9.5,10.8
Holland,2006-10-01,reporting_country,3.4,3.6999999999999997
Holland,2006-10-01,p,1.7941176470588238,1.9025272111411962
Holland,2007-01-01,foreign_country,9.9,9.9
Holland,2007-01-01,reporting_country,3.5,3.55
Holland,2007-01-01,p,1.8285714285714287,1.786499336576736
Holland,2007-04-01,foreign_country,8.5,9.275
Holland,2007-04-01,reporting_country,3,3.35
Holland,2007-04-01,p,1.8333333333333335,1.7711484593837536
Holland,2007-07-01,foreign_country,7.1,8.75
Holland,2007-07-01,reporting_country,2.8,3.175
Holland,2007-07-01,p,1.5357142857142856,1.747934173669468
Holland,2007-10-01,foreign_country,6.5,8
Holland,2007-10-01,reporting_country,2.8,3.025
Holland,2007-10-01,p,1.3214285714285716,1.6297619047619047
Holland,2008-01-01,foreign_country,8.6,7.675
Holland,2008-01-01,reporting_country,2.8,2.8499999999999996
Holland,2008-01-01,p,2.0714285714285716,1.6904761904761907
Holland,2008-04-01,foreign_country,7.6,7.449999999999999
Holland,2008-04-01,reporting_country,2.6,2.75
Holland,2008-04-01,p,1.923076923076923,1.712912087912088
Holland,2008-07-01,foreign_country,5.3,7
Holland,2008-07-01,reporting_country,2.4,2.65
Holland,2008-07-01,p,1.2083333333333335,1.63106684981685
Holland,2008-10-01,foreign_country,7.1,7.1499999999999995
Holland,2008-10-01,reporting_country,2.5,2.575
Holland,2008-10-01,p,1.8399999999999999,1.760709706959707
Holland,2009-01-01,foreign_country,8,7
Holland,2009-01-01,reporting_country,3,2.625
Holland,2009-01-01,p,1.6666666666666665,1.6595192307692308
Holland,2009-04-01,foreign_country,9.2,7.3999999999999995
Holland,2009-04-01,reporting_country,2.9,2.7
Holland,2009-04-01,p,2.172413793103448,1.721853448275862
Holland,2009-07-01,foreign_country,7.7,8
Holland,2009-07-01,reporting_country,3.3,2.925
Holland,2009-07-01,p,1.3333333333333335,1.753103448275862
Holland,2009-10-01,foreign_country,8.8,8.425
Holland,2009-10-01,reporting_country,3.6,3.2
Holland,2009-10-01,p,1.4444444444444446,1.6542145593869733
Holland,2010-01-01,foreign_country,9.7,8.85
Holland,2010-01-01,reporting_country,4.3,3.525
Holland,2010-01-01,p,1.255813953488372,1.5515013810923994
Holland,2010-04-01,foreign_country,9.6,8.95
Holland,2010-04-01,reporting_country,3.7,3.725
Holland,2010-04-01,p,1.5945945945945943,1.407046581465186
Holland,2010-07-01,foreign_country,8.1,9.05
Holland,2010-07-01,reporting_country,3.6,3.8
Holland,2010-07-01,p,1.25,1.3862132481318528
Holland,2010-10-01,foreign_country,8.3,8.925
Holland,2010-10-01,reporting_country,3.7,3.825
Holland,2010-10-01,p,1.2432432432432434,1.3359129478315523
Holland,2011-01-01,foreign_country,9.5,8.875
Holland,2011-01-01,reporting_country,3.9,3.725
Holland,2011-01-01,p,1.4358974358974361,1.3809338184338185
Holland,2011-04-01,foreign_country,9.7,8.9
Holland,2011-04-01,reporting_country,3.5,3.675
Holland,2011-04-01,p,1.7714285714285714,1.4251423126423126
Holland,2011-07-01,foreign_country,9.3,9.2
Holland,2011-07-01,reporting_country,3.5,3.65
Holland,2011-07-01,p,1.6571428571428575,1.5269280269280272
Holland,2011-10-01,foreign_country,9.1,9.4
Holland,2011-10-01,reporting_country,3.9,3.7
Holland,2011-10-01,p,1.3333333333333335,1.5494505494505497
Holland,2012-01-01,foreign_country,10.7,9.7
Holland,2012-01-01,reporting_country,4.4,3.825
Holland,2012-01-01,p,1.4318181818181817,1.548430735930736
Holland,2012-04-01,foreign_country,10.9,10
Holland,2012-04-01,reporting_country,4.1,3.975
Holland,2012-04-01,p,1.6585365853658538,1.5202077394150566
Holland,2012-07-01,foreign_country,10.3,10.25
Holland,2012-07-01,reporting_country,4.3,4.175
Holland,2012-07-01,p,1.3953488372093026,1.454759234431668
Holland,2012-10-01,foreign_country,11.4,10.825
Holland,2012-10-01,reporting_country,4.7,4.375
Holland,2012-10-01,p,1.4255319148936172,1.4778088798217388
Holland,2013-01-01,foreign_country,13,11.4
Holland,2013-01-01,reporting_country,5.6,4.675
Holland,2013-01-01,p,1.3214285714285716,1.4502114772243364
Holland,2013-04-01,foreign_country,12.7,11.85
Holland,2013-04-01,reporting_country,5.6,5.05
Holland,2013-04-01,p,1.2678571428571428,1.3525416165971587
Holland,2013-07-01,foreign_country,12.9,12.5
Holland,2013-07-01,reporting_country,5.8,5.425
Holland,2013-07-01,p,1.224137931034483,1.3097388900534537
Holland,2013-10-01,foreign_country,13.5,13.025
Holland,2013-10-01,reporting_country,5.9,5.725
Holland,2013-10-01,p,1.2881355932203387,1.2753898096351342
Holland,2014-01-01,foreign_country,14.5,13.4
Holland,2014-01-01,reporting_country,6.6,5.975
Holland,2014-01-01,p,1.1969696969696972,1.2442750910204154
Holland,2014-04-01,foreign_country,12.4,13.325
Holland,2014-04-01,reporting_country,6.2,6.125
Holland,2014-04-01,p,1,1.1773108053061296
Holland,2014-07-01,foreign_country,10.7,12.775
Holland,2014-07-01,reporting_country,5.8,6.125
Holland,2014-07-01,p,0.8448275862068966,1.082483219099233
Holland,2014-10-01,foreign_country,12.2,12.45
Holland,2014-10-01,reporting_country,5.7,6.075
Holland,2014-10-01,p,1.1403508771929824,1.045537040092394
Holland,2015-01-01,foreign_country,12.8,12.025
Holland,2015-01-01,reporting_country,6,5.925
Holland,2015-01-01,p,1.1333333333333333,1.0296279491833031
Holland,2015-04-01,foreign_country,12,11.925
Holland,2015-04-01,reporting_country,5.6,5.775
Holland,2015-04-01,p,1.1428571428571428,1.0653422348975887
Holland,2015-07-01,foreign_country,10.7,11.925
Holland,2015-07-01,reporting_country,5.3,5.65
Holland,2015-07-01,p,1.0188679245283017,1.10885231947794
Holland,2015-10-01,foreign_country,11.5,11.75
Holland,2015-10-01,reporting_country,5.4,5.575
Holland,2015-10-01,p,1.1296296296296293,1.1061720075871018
Holland,2016-01-01,foreign_country,11.4,11.4
Holland,2016-01-01,reporting_country,5.5,5.45
Holland,2016-01-01,p,1.0727272727272728,1.0910204924355866
Holland,2016-04-01,foreign_country,10.2,10.95
Holland,2016-04-01,reporting_country,5,5.3
Holland,2016-04-01,p,1.04,1.065306206721301
Holland,2016-07-01,foreign_country,10,10.775
Holland,2016-07-01,reporting_country,4.3,5.05
Holland,2016-07-01,p,1.3255813953488373,1.1419845744264348
Holland,2016-10-01,foreign_country,9.5,10.275
Holland,2016-10-01,reporting_country,4.3,4.775
Holland,2016-10-01,p,1.2093023255813953,1.1619027484143762
Holland,2017-01-01,foreign_country,10.2,9.975
Holland,2017-01-01,reporting_country,4.4,4.5
Holland,2017-01-01,p,1.318181818181818,1.2232663847780127
Holland,2017-04-01,foreign_country,9,9.675
Holland,2017-04-01,reporting_country,3.9,4.225
Holland,2017-04-01,p,1.307692307692308,1.2901894617010896
Holland,2017-07-01,foreign_country,7.6,9.075
Holland,2017-07-01,reporting_country,3.5,4.025
Holland,2017-07-01,p,1.1714285714285713,1.251651255721023
Holland,2017-10-01,foreign_country,7.7,8.625
Holland,2017-10-01,reporting_country,3.2,3.75
Holland,2017-10-01,p,1.40625,1.3008881743256744
Holland,2018-01-01,foreign_country,7.9,8.05
Holland,2018-01-01,reporting_country,3.3,3.475
Holland,2018-01-01,p,1.393939393939394,1.3198275682650684
Holland,2018-04-01,foreign_country,6.7,7.475
Holland,2018-04-01,reporting_country,3,3.25
Holland,2018-04-01,p,1.2333333333333334,1.3012378246753247
Holland,2018-07-01,foreign_country,5.8,7.025
Holland,2018-07-01,reporting_country,2.7,3.05
Holland,2018-07-01,p,1.148148148148148,1.295417718855219
Holland,2018-10-01,foreign_country,6.8,6.8
Holland,2018-10-01,reporting_country,2.6,2.9
Holland,2018-10-01,p,1.6153846153846154,1.3477013727013727
Holland,2019-01-01,foreign_country,6.8,6.525
Holland,2019-01-01,reporting_country,2.8,2.775
Holland,2019-01-01,p,1.4285714285714288,1.3563593813593813
Holland,2019-04-01,foreign_country,5.4,6.2
Holland,2019-04-01,reporting_country,2.5,2.65
Holland,2019-04-01,p,1.1600000000000001,1.3380260480260482
Holland,2019-07-01,foreign_country,5.1,6.025
Holland,2019-07-01,reporting_country,2.5,2.6
Holland,2019-07-01,p,1.04,1.3109890109890112
Holland,2019-10-01,foreign_country,5.8,5.775
Holland,2019-10-01,reporting_country,2.5,2.575
Holland,2019-10-01,p,1.3199999999999998,1.237142857142857
Holland,2020-01-01,foreign_country,5.3,5.4
Holland,2020-01-01,reporting_country,2.5,2.5
Holland,2020-01-01,p,1.12,1.1600000000000001
Holland,2020-04-01,foreign_country,6,5.55
Holland,2020-04-01,reporting_country,2.7,2.55
Holland,2020-04-01,p,1.2222222222222219,1.1755555555555555
Holland,2020-07-01,foreign_country,6.8,5.975
Holland,2020-07-01,reporting_country,3.2,2.725
Holland,2020-07-01,p,1.125,1.1968055555555555
Holland,2020-10-01,foreign_country,7.4,6.375
Holland,2020-10-01,reporting_country,2.9,2.825
Holland,2020-10-01,p,1.5517241379310347,1.254736590038314
Holland,2021-01-01,foreign_country,8.6,7.2
Holland,2021-01-01,reporting_country,3.3,3.025
Holland,2021-01-01,p,1.606060606060606,1.3762517415534656
Holland,2021-04-01,foreign_country,7.8,7.65
Holland,2021-04-01,reporting_country,2.8,3.05
Holland,2021-04-01,p,1.785714285714286,1.5171247574264817
Holland,2021-07-01,foreign_country,6.3,7.525
Holland,2021-07-01,reporting_country,2.9,2.9749999999999996
Holland,2021-07-01,p,1.1724137931034484,1.5289782057023438
Holland,2021-10-01,foreign_country,6.3,7.25
Holland,2021-10-01,reporting_country,2.5,2.875
Holland,2021-10-01,p,1.52,1.521047171219585
Holland,2022-01-01,foreign_country,5.1,6.375
Holland,2022-01-01,reporting_country,2.7,2.725
Holland,2022-01-01,p,0.8888888888888886,1.3417542419266557
Holland,2022-04-01,foreign_country,5.1,5.699999999999999
Holland,2022-04-01,reporting_country,2.3,2.6
Holland,2022-04-01,p,1.2173913043478262,1.1996734965850409
Holland,2022-07-01,foreign_country,5.8,5.574999999999999
Holland,2022-07-01,reporting_country,2.6,2.525
Holland,2022-07-01,p,1.2307692307692308,1.2142623560014865
Holland,2022-10-01,foreign_country,5.1,5.2749999999999995
Holland,2022-10-01,reporting_country,2.5,2.525
Holland,2022-10-01,p,1.04,1.0942623560014864
Holland,2023-01-01,foreign_country,5.6,5.3999999999999995
Holland,2023-01-01,reporting_country,2.6,2.5
Holland,2023-01-01,p,1.1538461538461537,1.1605016722408026
Holland,2023-04-01,foreign_country,5.1,5.3999999999999995
Holland,2023-04-01,reporting_country,2.3,2.5
Holland,2023-04-01,p,1.2173913043478262,1.1605016722408026
Holland,2023-07-01,foreign_country,5.3,5.2749999999999995
Holland,2023-07-01,reporting_country,2.5,2.475
Holland,2023-07-01,p,1.12,1.132809364548495
Holland,2023-10-01,foreign_country,4.9,5.225
Holland,2023-10-01,reporting_country,2.4,2.45
Holland,2023-10-01,p,1.041666666666667,1.1332260312151616
Holland,2024-01-01,foreign_country,5.6,5.225
Holland,2024-01-01,reporting_country,2.7,2.475
Holland,2024-01-01,p,1.074074074074074,1.113283011272142
Holland,2024-04-01,foreign_country,5.5,5.325
Holland,2024-04-01,reporting_country,2.4,2.5
Holland,2024-04-01,p,1.291666666666667,1.1318518518518519
Austurríki,1998-01-01,foreign_country,9.2,9.2
Austurríki,1998-01-01,reporting_country,4.6,4.6
Austurríki,1998-01-01,p,1,1
Austurríki,1998-04-01,foreign_country,8.975,9.087499999999999
Austurríki,1998-04-01,reporting_country,4.475,4.5375
Austurríki,1998-04-01,p,1.00609756097561,1.003048780487805
Austurríki,1998-07-01,foreign_country,8.75,8.975
Austurríki,1998-07-01,reporting_country,4.35,4.475
Austurríki,1998-07-01,p,1.0121951219512197,1.00609756097561
Austurríki,1998-10-01,foreign_country,8.525,8.8625
Austurríki,1998-10-01,reporting_country,4.225,4.4125
Austurríki,1998-10-01,p,1.0182926829268295,1.0091463414634148
Austurríki,1999-01-01,foreign_country,8.3,8.6375
Austurríki,1999-01-01,reporting_country,4.1,4.2875
Austurríki,1999-01-01,p,1.0243902439024395,1.0152439024390247
Austurríki,1999-04-01,foreign_country,8.200000000000001,8.443750000000001
Austurríki,1999-04-01,reporting_country,4.1,4.19375
Austurríki,1999-04-01,p,1.0000000000000004,1.0137195121951224
Austurríki,1999-07-01,foreign_country,8.100000000000001,8.28125
Austurríki,1999-07-01,reporting_country,4.1,4.13125
Austurríki,1999-07-01,p,0.9756097560975613,1.0045731707317076
Austurríki,1999-10-01,foreign_country,8,8.15
Austurríki,1999-10-01,reporting_country,4.1,4.1
Austurríki,1999-10-01,p,0.9512195121951221,0.9878048780487808
Austurríki,2000-01-01,foreign_country,7.9,8.05
Austurríki,2000-01-01,reporting_country,4.1,4.1
Austurríki,2000-01-01,p,0.9268292682926831,0.9634146341463418
Austurríki,2000-04-01,foreign_country,4.3,7.075
Austurríki,2000-04-01,reporting_country,2.7,3.75
Austurríki,2000-04-01,p,0.5925925925925923,0.8615627822944897
Austurríki,2000-07-01,foreign_country,5.3,6.375
Austurríki,2000-07-01,reporting_country,2.9333333333333336,3.458333333333333
Austurríki,2000-07-01,p,0.777414669571532,0.8120140106629824
Austurríki,2000-10-01,foreign_country,6.3,5.95
Austurríki,2000-10-01,reporting_country,3.1666666666666665,3.225
Austurríki,2000-10-01,p,0.9622367465504719,0.8147683192518198
Austurríki,2001-01-01,foreign_country,7.3,5.8
Austurríki,2001-01-01,reporting_country,3.4,3.05
Austurríki,2001-01-01,p,1.1470588235294117,0.869825708061002
Austurríki,2001-04-01,foreign_country,7.625,6.63125
Austurríki,2001-04-01,reporting_country,3.6,3.275
Austurríki,2001-04-01,p,1.1221988795518207,1.0022272798008092
Austurríki,2001-07-01,foreign_country,7.949999999999999,7.293749999999999
Austurríki,2001-07-01,reporting_country,3.8,3.4916666666666667
Austurríki,2001-07-01,p,1.0973389355742296,1.0822083463014835
Austurríki,2001-10-01,foreign_country,8.275,7.7875
Austurríki,2001-10-01,reporting_country,4,3.7
Austurríki,2001-10-01,p,1.0724789915966384,1.109768907563025
Austurríki,2002-01-01,foreign_country,8.6,8.1125
Austurríki,2002-01-01,reporting_country,4.2,3.9
Austurríki,2002-01-01,p,1.0476190476190474,1.084908963585434
Austurríki,2002-04-01,foreign_country,8.5,8.33125
Austurríki,2002-04-01,reporting_country,4.175,4.04375
Austurríki,2002-04-01,p,1.0357142857142856,1.0632878151260503
Austurríki,2002-07-01,foreign_country,8.399999999999999,8.44375
Austurríki,2002-07-01,reporting_country,4.15,4.13125
Austurríki,2002-07-01,p,1.0238095238095237,1.044905462184874
Austurríki,2002-10-01,foreign_country,8.299999999999999,8.45
