time,pop,land,name,value,per_pop,colour,linewidth,size
2008-01-01,8307989,Austurríki,total,3425,41.225379571398086,#737373,0,0
2008-01-01,8307989,Austurríki,total_non_ukr,3425,41.225379571398086,#737373,0,0
2008-01-01,8307989,Austurríki,asylum_applicants,12610,151.78161646578974,#737373,0,0
2009-01-01,8335003,Austurríki,total,3200,38.392307717225776,#737373,0,0
2009-01-01,8335003,Austurríki,total_non_ukr,3200,38.392307717225776,#737373,0,0
2009-01-01,8335003,Austurríki,asylum_applicants,15695,188.3022717568308,#737373,0,0
2010-01-01,8351643,Austurríki,total,3430,41.069763159177185,#737373,0,0
2010-01-01,8351643,Austurríki,total_non_ukr,3430,41.069763159177185,#737373,0,0
2010-01-01,8351643,Austurríki,asylum_applicants,10980,131.47113687689955,#737373,0,0
2011-01-01,8375164,Austurríki,total,4070,48.59606331290945,#737373,0,0
2011-01-01,8375164,Austurríki,total_non_ukr,4070,48.59606331290945,#737373,0,0
2011-01-01,8375164,Austurríki,asylum_applicants,14390,171.81753097610985,#737373,0,0
2012-01-01,8408121,Austurríki,total,4450,52.92502331971674,#737373,0,0
2012-01-01,8408121,Austurríki,total_non_ukr,4450,52.92502331971674,#737373,0,0
2012-01-01,8408121,Austurríki,asylum_applicants,17370,206.58598990190555,#737373,0,0
2013-01-01,8451860,Austurríki,total,4915,58.152879957784435,#737373,0,0
2013-01-01,8451860,Austurríki,total_non_ukr,4915,58.152879957784435,#737373,0,0
2013-01-01,8451860,Austurríki,asylum_applicants,17460,206.5817465031366,#737373,0,0
2014-01-01,8507786,Austurríki,total,7160,84.15820520168232,#737373,0,0
2014-01-01,8507786,Austurríki,total_non_ukr,7160,84.15820520168232,#737373,0,0
2014-01-01,8507786,Austurríki,asylum_applicants,27610,324.526263354532,#737373,0,0
2015-01-01,8584926,Austurríki,total,15010,174.84134400226628,#737373,0,0
2015-01-01,8584926,Austurríki,total_non_ukr,15010,174.84134400226628,#737373,0,0
2015-01-01,8584926,Austurríki,asylum_applicants,87675,1021.2668111524782,#737373,0,0
2016-01-01,8700471,Austurríki,total,30325,348.5443489208803,#737373,0,0
2016-01-01,8700471,Austurríki,total_non_ukr,30325,348.5443489208803,#737373,0,0
2016-01-01,8700471,Austurríki,asylum_applicants,41910,481.69805979469385,#737373,0,0
2017-01-01,8772865,Austurríki,total,25175,286.9644067245991,#737373,0,0
2017-01-01,8772865,Austurríki,total_non_ukr,25175,286.9644067245991,#737373,0,0
2017-01-01,8772865,Austurríki,asylum_applicants,24245,276.36353688333287,#737373,0,0
2018-01-01,8822267,Austurríki,total,14965,169.6276025198512,#737373,0,0
2018-01-01,8822267,Austurríki,total_non_ukr,14965,169.6276025198512,#737373,0,0
2018-01-01,8822267,Austurríki,asylum_applicants,13485,152.85186902640783,#737373,0,0
2019-01-01,8858775,Austurríki,total,7360,83.08146442369289,#737373,0,0
2019-01-01,8858775,Austurríki,total_non_ukr,7360,83.08146442369289,#737373,0,0
2019-01-01,8858775,Austurríki,asylum_applicants,12665,142.96559061495523,#737373,0,0
2020-01-01,8901064,Austurríki,total,6810,76.50770739318355,#737373,0,0
2020-01-01,8901064,Austurríki,total_non_ukr,6810,76.50770739318355,#737373,0,0
2020-01-01,8901064,Austurríki,asylum_applicants,14680,164.924103455497,#737373,0,0
2021-01-01,8932664,Austurríki,total,12080,135.23401305590357,#737373,0,0
2021-01-01,8932664,Austurríki,total_non_ukr,12080,135.23401305590357,#737373,0,0
2021-01-01,8932664,Austurríki,asylum_applicants,39840,446.003566237351,#737373,0,0
2022-01-01,8978929,Austurríki,total,107160,1193.4608236683907,#737373,0,0
2022-01-01,8978929,Austurríki,total_non_ukr,16520,183.98630838934133,#737373,0,0
2022-01-01,8978929,Austurríki,asylum_applicants,111650,1243.4667876313533,#737373,0,0
2023-01-01,9104772,Austurríki,total,41445,455.20085511202257,#737373,0,0
2023-01-01,9104772,Austurríki,total_non_ukr,23120,253.93277283604684,#737373,0,0
2023-01-01,9104772,Austurríki,asylum_applicants,59105,649.1650751935358,#737373,0,0
2008-01-01,10666866,Belgía,total,3505,32.85876095190471,#737373,0,0
2008-01-01,10666866,Belgía,total_non_ukr,3505,32.85876095190471,#737373,0,0
2008-01-01,10666866,Belgía,asylum_applicants,15875,148.82534382638724,#737373,0,0
2009-01-01,10753080,Belgía,total,2910,27.062013860214936,#737373,0,0
2009-01-01,10753080,Belgía,total_non_ukr,2910,27.062013860214936,#737373,0,0
2009-01-01,10753080,Belgía,asylum_applicants,22920,213.14823287839388,#737373,0,0
2010-01-01,10839905,Belgía,total,3510,32.380357576934486,#737373,0,0
2010-01-01,10839905,Belgía,total_non_ukr,3510,32.380357576934486,#737373,0,0
2010-01-01,10839905,Belgía,asylum_applicants,26495,244.42096125381173,#737373,0,0
2011-01-01,11000638,Belgía,total,5075,46.133687882466454,#737373,0,0
2011-01-01,11000638,Belgía,total_non_ukr,5075,46.133687882466454,#737373,0,0
2011-01-01,11000638,Belgía,asylum_applicants,32195,292.6648436208882,#737373,0,0
2012-01-01,11075889,Belgía,total,5545,50.0637014329053,#737373,0,0
2012-01-01,11075889,Belgía,total_non_ukr,5545,50.0637014329053,#737373,0,0
2012-01-01,11075889,Belgía,asylum_applicants,28215,254.7425312767219,#737373,0,0
2013-01-01,11137974,Belgía,total,6270,56.293900488544864,#737373,0,0
2013-01-01,11137974,Belgía,total_non_ukr,6270,56.293900488544864,#737373,0,0
2013-01-01,11137974,Belgía,asylum_applicants,21160,189.98069128191537,#737373,0,0
2014-01-01,11180840,Belgía,total,8050,71.99816829504759,#737373,0,0
2014-01-01,11180840,Belgía,total_non_ukr,8050,71.99816829504759,#737373,0,0
2014-01-01,11180840,Belgía,asylum_applicants,22280,199.2694645482808,#737373,0,0
2015-01-01,11237274,Belgía,total,10360,92.1931778116294,#737373,0,0
2015-01-01,11237274,Belgía,total_non_ukr,10360,92.1931778116294,#737373,0,0
2015-01-01,11237274,Belgía,asylum_applicants,44325,394.44619753865567,#737373,0,0
2016-01-01,11311117,Belgía,total,14990,132.52448896072775,#737373,0,0
2016-01-01,11311117,Belgía,total_non_ukr,14990,132.52448896072775,#737373,0,0
2016-01-01,11311117,Belgía,asylum_applicants,18140,160.37319744813885,#737373,0,0
2017-01-01,11351727,Belgía,total,12545,110.51181903863613,#737373,0,0
2017-01-01,11351727,Belgía,total_non_ukr,12545,110.51181903863613,#737373,0,0
2017-01-01,11351727,Belgía,asylum_applicants,18215,160.46016610512217,#737373,0,0
2018-01-01,11398589,Belgía,total,9645,84.61573621085908,#737373,0,0
2018-01-01,11398589,Belgía,total_non_ukr,9645,84.61573621085908,#737373,0,0
2018-01-01,11398589,Belgía,asylum_applicants,22435,196.82260672790292,#737373,0,0
2019-01-01,11455519,Belgía,total,6490,56.65391502558723,#737373,0,0
2019-01-01,11455519,Belgía,total_non_ukr,6490,56.65391502558723,#737373,0,0
2019-01-01,11455519,Belgía,asylum_applicants,27345,238.7059023689804,#737373,0,0
2020-01-01,11522440,Belgía,total,5690,49.38190174997657,#737373,0,0
2020-01-01,11522440,Belgía,total_non_ukr,5690,49.38190174997657,#737373,0,0
2020-01-01,11522440,Belgía,asylum_applicants,16650,144.50064396082774,#737373,0,0
2021-01-01,11554767,Belgía,total,9135,79.05827958279038,#737373,0,0
2021-01-01,11554767,Belgía,total_non_ukr,9135,79.05827958279038,#737373,0,0
2021-01-01,11554767,Belgía,asylum_applicants,24915,215.6252912758864,#737373,0,0
2022-01-01,11617623,Belgía,total,74270,639.287399840742,#737373,0,0
2022-01-01,11617623,Belgía,total_non_ukr,10915,93.95209329825903,#737373,0,0
2022-01-01,11617623,Belgía,asylum_applicants,36045,310.2614020096882,#737373,0,0
2023-01-01,11742796,Belgía,total,28080,239.12533267204847,#737373,0,0
2023-01-01,11742796,Belgía,total_non_ukr,12455,106.06502914638047,#737373,0,0
2023-01-01,11742796,Belgía,asylum_applicants,35105,298.9492451371888,#737373,0,0
2008-01-01,7518002,Búlgaría,total,295,3.923914891217108,#737373,0,0
2008-01-01,7518002,Búlgaría,total_non_ukr,295,3.923914891217108,#737373,0,0
2008-01-01,7518002,Búlgaría,asylum_applicants,745,9.90954777612456,#737373,0,0
2009-01-01,7467119,Búlgaría,total,270,3.6158523789429364,#737373,0,0
2009-01-01,7467119,Búlgaría,total_non_ukr,270,3.6158523789429364,#737373,0,0
2009-01-01,7467119,Búlgaría,asylum_applicants,845,11.316278741506597,#737373,0,0
2010-01-01,7421766,Búlgaría,total,140,1.8863434929099085,#737373,0,0
2010-01-01,7421766,Búlgaría,total_non_ukr,140,1.8863434929099085,#737373,0,0
2010-01-01,7421766,Búlgaría,asylum_applicants,1020,13.743359734057906,#737373,0,0
2011-01-01,7369431,Búlgaría,total,190,2.578218046956407,#737373,0,0
2011-01-01,7369431,Búlgaría,total_non_ukr,190,2.578218046956407,#737373,0,0
2011-01-01,7369431,Búlgaría,asylum_applicants,890,12.076916114690537,#737373,0,0
2012-01-01,7327224,Búlgaría,total,170,2.320114684633635,#737373,0,0
2012-01-01,7327224,Búlgaría,total_non_ukr,170,2.320114684633635,#737373,0,0
2012-01-01,7327224,Búlgaría,asylum_applicants,1375,18.7656334786544,#737373,0,0
2013-01-01,7202556,Búlgaría,total,2460,34.15454180432613,#737373,0,0
2013-01-01,7202556,Búlgaría,total_non_ukr,2460,34.15454180432613,#737373,0,0
2013-01-01,7202556,Búlgaría,asylum_applicants,7145,99.20089479345943,#737373,0,0
2014-01-01,7117453,Búlgaría,total,7000,98.34978889217815,#737373,0,0
2014-01-01,7117453,Búlgaría,total_non_ukr,7000,98.34978889217815,#737373,0,0
2014-01-01,7117453,Búlgaría,asylum_applicants,11040,155.11166705280667,#737373,0,0
2015-01-01,7029690,Búlgaría,total,5595,79.59099192140764,#737373,0,0
2015-01-01,7029690,Búlgaría,total_non_ukr,5595,79.59099192140764,#737373,0,0
2015-01-01,7029690,Búlgaría,asylum_applicants,20325,289.13081515685616,#737373,0,0
2016-01-01,6938759,Búlgaría,total,1350,19.455928646606694,#737373,0,0
2016-01-01,6938759,Búlgaría,total_non_ukr,1350,19.455928646606694,#737373,0,0
2016-01-01,6938759,Búlgaría,asylum_applicants,19395,279.51684155624946,#737373,0,0
2017-01-01,6849518,Búlgaría,total,1695,24.746266817606728,#737373,0,0
2017-01-01,6849518,Búlgaría,total_non_ukr,1695,24.746266817606728,#737373,0,0
2017-01-01,6849518,Búlgaría,asylum_applicants,3680,53.726408193978024,#737373,0,0
2018-01-01,6757418,Búlgaría,total,740,10.95092829835301,#737373,0,0
2018-01-01,6757418,Búlgaría,total_non_ukr,740,10.95092829835301,#737373,0,0
2018-01-01,6757418,Búlgaría,asylum_applicants,2525,37.366343180191016,#737373,0,0
2019-01-01,6664177,Búlgaría,total,400,6.002241537102031,#737373,0,0
2019-01-01,6664177,Búlgaría,total_non_ukr,400,6.002241537102031,#737373,0,0
2019-01-01,6664177,Búlgaría,asylum_applicants,2145,32.187020242709636,#737373,0,0
2020-01-01,6569275,Búlgaría,total,820,12.482351553253594,#737373,0,0
2020-01-01,6569275,Búlgaría,total_non_ukr,820,12.482351553253594,#737373,0,0
2020-01-01,6569275,Búlgaría,asylum_applicants,3520,53.58277739933249,#737373,0,0
2021-01-01,6532117,Búlgaría,total,2015,30.847579735635478,#737373,0,0
2021-01-01,6532117,Búlgaría,total_non_ukr,2015,30.847579735635478,#737373,0,0
2021-01-01,6532117,Búlgaría,asylum_applicants,10990,168.24560858294484,#737373,0,0
2022-01-01,6482484,Búlgaría,total,151210,2332.5934934818197,#737373,0,0
2022-01-01,6482484,Búlgaría,total_non_ukr,3870,59.69933747618968,#737373,0,0
2022-01-01,6482484,Búlgaría,asylum_applicants,19095,294.5630101053855,#737373,0,0
2023-01-01,6447710,Búlgaría,total,29370,455.51056111394587,#737373,0,0
2023-01-01,6447710,Búlgaría,total_non_ukr,5785,89.72177718911055,#737373,0,0
2023-01-01,6447710,Búlgaría,asylum_applicants,22495,348.88355710787243,#737373,0,0
2008-01-01,5475791,Danmörk,total,730,13.331407279788436,#e41a1c,0,0
2008-01-01,5475791,Danmörk,total_non_ukr,730,13.331407279788436,#e41a1c,0,0
2008-01-01,5475791,Danmörk,asylum_applicants,2370,43.281418154929575,#e41a1c,0,0
2009-01-01,5511451,Danmörk,total,790,14.33379340576556,#e41a1c,0,0
2009-01-01,5511451,Danmörk,total_non_ukr,790,14.33379340576556,#e41a1c,0,0
2009-01-01,5511451,Danmörk,asylum_applicants,3770,68.40303941738755,#e41a1c,0,0
2010-01-01,5534738,Danmörk,total,1345,24.30105995983911,#e41a1c,0,0
2010-01-01,5534738,Danmörk,total_non_ukr,1345,24.30105995983911,#e41a1c,0,0
2010-01-01,5534738,Danmörk,asylum_applicants,5095,92.05494460623069,#e41a1c,0,0
2011-01-01,5560628,Danmörk,total,1315,23.648408057507172,#e41a1c,0,0
2011-01-01,5560628,Danmörk,total_non_ukr,1315,23.648408057507172,#e41a1c,0,0
2011-01-01,5560628,Danmörk,asylum_applicants,3965,71.30489577795889,#e41a1c,0,0
2012-01-01,5580516,Danmörk,total,1700,30.46313279990596,#e41a1c,0,0
2012-01-01,5580516,Danmörk,total_non_ukr,1700,30.46313279990596,#e41a1c,0,0
2012-01-01,5580516,Danmörk,asylum_applicants,6060,108.59210868672359,#e41a1c,0,0
2013-01-01,5602628,Danmörk,total,2805,50.065790554004295,#e41a1c,0,0
2013-01-01,5602628,Danmörk,total_non_ukr,2805,50.065790554004295,#e41a1c,0,0
2013-01-01,5602628,Danmörk,asylum_applicants,7190,128.33263247176146,#e41a1c,0,0
2014-01-01,5627235,Danmörk,total,5480,97.38352850023146,#e41a1c,0,0
2014-01-01,5627235,Danmörk,total_non_ukr,5480,97.38352850023146,#e41a1c,0,0
2014-01-01,5627235,Danmörk,asylum_applicants,14580,259.09705210463045,#e41a1c,0,0
2015-01-01,5659715,Danmörk,total,9995,176.59899835945802,#e41a1c,0,0
2015-01-01,5659715,Danmörk,total_non_ukr,9995,176.59899835945802,#e41a1c,0,0
2015-01-01,5659715,Danmörk,asylum_applicants,20875,368.8348264886129,#e41a1c,0,0
2016-01-01,5707251,Danmörk,total,7125,124.84118886658393,#e41a1c,0,0
2016-01-01,5707251,Danmörk,total_non_ukr,7125,124.84118886658393,#e41a1c,0,0
2016-01-01,5707251,Danmörk,asylum_applicants,6100,106.88157924016309,#e41a1c,0,0
2017-01-01,5748769,Danmörk,total,2365,41.13924215775586,#e41a1c,0,0
2017-01-01,5748769,Danmörk,total_non_ukr,2365,41.13924215775586,#e41a1c,0,0
2017-01-01,5748769,Danmörk,asylum_applicants,3190,55.49014058488,#e41a1c,0,0
2018-01-01,5781190,Danmörk,total,1315,22.746182014429557,#e41a1c,0,0
2018-01-01,5781190,Danmörk,total_non_ukr,1315,22.746182014429557,#e41a1c,0,0
2018-01-01,5781190,Danmörk,asylum_applicants,3550,61.40604270055127,#e41a1c,0,0
2019-01-01,5806081,Danmörk,total,1575,27.126731438986127,#e41a1c,0,0
2019-01-01,5806081,Danmörk,total_non_ukr,1575,27.126731438986127,#e41a1c,0,0
2019-01-01,5806081,Danmörk,asylum_applicants,2705,46.58908478886188,#e41a1c,0,0
2020-01-01,5822763,Danmörk,total,420,7.213070495914053,#e41a1c,0,0
2020-01-01,5822763,Danmörk,total_non_ukr,420,7.213070495914053,#e41a1c,0,0
2020-01-01,5822763,Danmörk,asylum_applicants,1470,25.245746735699186,#e41a1c,0,0
2021-01-01,5840045,Danmörk,total,775,13.270445690058896,#e41a1c,0,0
2021-01-01,5840045,Danmörk,total_non_ukr,775,13.270445690058896,#e41a1c,0,0
2021-01-01,5840045,Danmörk,asylum_applicants,2075,35.53054813789962,#e41a1c,0,0
2022-01-01,5873420,Danmörk,total,33420,569.0040896104824,#e41a1c,0,0
2022-01-01,5873420,Danmörk,total_non_ukr,515,8.768315564015513,#e41a1c,0,0
2022-01-01,5873420,Danmörk,asylum_applicants,2525,42.99028504687218,#e41a1c,0,0
2023-01-01,5932654,Danmörk,total,9370,157.9394314922124,#e41a1c,0,0
2023-01-01,5932654,Danmörk,total_non_ukr,990,16.687303860970147,#e41a1c,0,0
2023-01-01,5932654,Danmörk,asylum_applicants,2375,40.03267340384253,#e41a1c,0,0
2008-01-01,1338440,Eistland,total,5,0.3735692298496758,#737373,0,0
2008-01-01,1338440,Eistland,total_non_ukr,5,0.3735692298496758,#737373,0,0
2008-01-01,1338440,Eistland,asylum_applicants,15,1.120707689549027,#737373,0,0
2009-01-01,1335740,Eistland,total,5,0.3743243445580727,#737373,0,0
2009-01-01,1335740,Eistland,total_non_ukr,5,0.3743243445580727,#737373,0,0
2009-01-01,1335740,Eistland,asylum_applicants,40,2.9945947564645814,#737373,0,0
2010-01-01,1333290,Eistland,total,15,1.1250365636883197,#737373,0,0
2010-01-01,1333290,Eistland,total_non_ukr,15,1.1250365636883197,#737373,0,0
2010-01-01,1333290,Eistland,asylum_applicants,35,2.6250853152727465,#737373,0,0
2011-01-01,1329660,Eistland,total,10,0.7520719582449649,#737373,0,0
2011-01-01,1329660,Eistland,total_non_ukr,10,0.7520719582449649,#737373,0,0
2011-01-01,1329660,Eistland,asylum_applicants,65,4.888467728592271,#737373,0,0
2012-01-01,1325217,Eistland,total,10,0.7545933986660298,#737373,0,0
2012-01-01,1325217,Eistland,total_non_ukr,10,0.7545933986660298,#737373,0,0
2012-01-01,1325217,Eistland,asylum_applicants,75,5.659450489995223,#737373,0,0
2013-01-01,1320174,Eistland,total,10,0.7574759084787308,#737373,0,0
2013-01-01,1320174,Eistland,total_non_ukr,10,0.7574759084787308,#737373,0,0
2013-01-01,1320174,Eistland,asylum_applicants,95,7.196021130547943,#737373,0,0
2014-01-01,1315819,Eistland,total,20,1.5199658919653845,#737373,0,0
2014-01-01,1315819,Eistland,total_non_ukr,20,1.5199658919653845,#737373,0,0
2014-01-01,1315819,Eistland,asylum_applicants,95,7.219837986835575,#737373,0,0
2015-01-01,1314870,Eistland,total,20,1.5210629187676348,#737373,0,0
2015-01-01,1314870,Eistland,total_non_ukr,20,1.5210629187676348,#737373,0,0
2015-01-01,1314870,Eistland,asylum_applicants,135,10.267174701681535,#737373,0,0
2016-01-01,1315944,Eistland,total,110,8.359018316888864,#737373,0,0
2016-01-01,1315944,Eistland,total_non_ukr,110,8.359018316888864,#737373,0,0
2016-01-01,1315944,Eistland,asylum_applicants,165,12.538527475333298,#737373,0,0
2017-01-01,1315635,Eistland,total,85,6.460758493047084,#737373,0,0
2017-01-01,1315635,Eistland,total_non_ukr,85,6.460758493047084,#737373,0,0
2017-01-01,1315635,Eistland,asylum_applicants,180,13.681606220570293,#737373,0,0
2018-01-01,1319133,Eistland,total,20,1.5161473482961916,#737373,0,0
2018-01-01,1319133,Eistland,total_non_ukr,20,1.5161473482961916,#737373,0,0
2018-01-01,1319133,Eistland,asylum_applicants,75,5.685552556110719,#737373,0,0
2019-01-01,1324820,Eistland,total,40,3.0192780906085357,#737373,0,0
2019-01-01,1324820,Eistland,total_non_ukr,40,3.0192780906085357,#737373,0,0
2019-01-01,1324820,Eistland,asylum_applicants,100,7.548195226521338,#737373,0,0
2020-01-01,1328976,Eistland,total,25,1.8811475903251829,#737373,0,0
2020-01-01,1328976,Eistland,total_non_ukr,25,1.8811475903251829,#737373,0,0
2020-01-01,1328976,Eistland,asylum_applicants,50,3.7622951806503657,#737373,0,0
2021-01-01,1330068,Eistland,total,50,3.7592062962194412,#737373,0,0
2021-01-01,1330068,Eistland,total_non_ukr,50,3.7592062962194412,#737373,0,0
2021-01-01,1330068,Eistland,asylum_applicants,75,5.638809444329162,#737373,0,0
2022-01-01,1331796,Eistland,total,41930,3148.3800822348167,#737373,0,0
2022-01-01,1331796,Eistland,total_non_ukr,60,4.505194489246101,#737373,0,0
2022-01-01,1331796,Eistland,asylum_applicants,335,25.154002564957395,#737373,0,0
2023-01-01,1365884,Eistland,total,8850,647.9320352240746,#737373,0,0
2023-01-01,1365884,Eistland,total_non_ukr,70,5.124886154314715,#737373,0,0
2023-01-01,1365884,Eistland,asylum_applicants,210,15.374658462944144,#737373,0,0
2008-01-01,5300484,Finnland,total,655,12.357362082406059,#3690c0,0,0
2008-01-01,5300484,Finnland,total_non_ukr,655,12.357362082406059,#3690c0,0,0
2008-01-01,5300484,Finnland,asylum_applicants,3760,70.93691821350654,#3690c0,0,0
2009-01-01,5326314,Finnland,total,960,18.02372147042026,#3690c0,0,0
2009-01-01,5326314,Finnland,total_non_ukr,960,18.02372147042026,#3690c0,0,0
2009-01-01,5326314,Finnland,asylum_applicants,5695,106.92197268129517,#3690c0,0,0
2010-01-01,5351427,Finnland,total,1595,29.80513421934,#3690c0,0,0
2010-01-01,5351427,Finnland,total_non_ukr,1595,29.80513421934,#3690c0,0,0
2010-01-01,5351427,Finnland,asylum_applicants,3665,68.4864055886402,#3690c0,0,0
2011-01-01,5375276,Finnland,total,1065,19.812936117140776,#3690c0,0,0
2011-01-01,5375276,Finnland,total_non_ukr,1065,19.812936117140776,#3690c0,0,0
2011-01-01,5375276,Finnland,asylum_applicants,2965,55.159958297955306,#3690c0,0,0
2012-01-01,5401267,Finnland,total,1555,28.789541416856455,#3690c0,0,0
2012-01-01,5401267,Finnland,total_non_ukr,1555,28.789541416856455,#3690c0,0,0
2012-01-01,5401267,Finnland,asylum_applicants,3100,57.39394108826688,#3690c0,0,0
2013-01-01,5426674,Finnland,total,1650,30.405364317075247,#3690c0,0,0
2013-01-01,5426674,Finnland,total_non_ukr,1650,30.405364317075247,#3690c0,0,0
2013-01-01,5426674,Finnland,asylum_applicants,3215,59.24439168448298,#3690c0,0,0
2014-01-01,5451270,Finnland,total,1265,23.20560163044575,#3690c0,0,0
2014-01-01,5451270,Finnland,total_non_ukr,1265,23.20560163044575,#3690c0,0,0
2014-01-01,5451270,Finnland,asylum_applicants,3325,60.994960807298114,#3690c0,0,0
2015-01-01,5471753,Finnland,total,1675,30.61176189787807,#3690c0,0,0
2015-01-01,5471753,Finnland,total_non_ukr,1675,30.61176189787807,#3690c0,0,0
2015-01-01,5471753,Finnland,asylum_applicants,32270,589.7561531012091,#3690c0,0,0
2016-01-01,5487308,Finnland,total,7070,128.8427768224419,#3690c0,0,0
2016-01-01,5487308,Finnland,total_non_ukr,7070,128.8427768224419,#3690c0,0,0
2016-01-01,5487308,Finnland,asylum_applicants,5560,101.32472972175063,#3690c0,0,0
2017-01-01,5503297,Finnland,total,3430,62.32627459502913,#3690c0,0,0
2017-01-01,5503297,Finnland,total_non_ukr,3430,62.32627459502913,#3690c0,0,0
2017-01-01,5503297,Finnland,asylum_applicants,4975,90.4003545510991,#3690c0,0,0
2018-01-01,5513130,Finnland,total,2405,43.623132412985,#3690c0,0,0
2018-01-01,5513130,Finnland,total_non_ukr,2405,43.623132412985,#3690c0,0,0
2018-01-01,5513130,Finnland,asylum_applicants,4470,81.07916918338584,#3690c0,0,0
2019-01-01,5517919,Finnland,total,1660,30.08380514465689,#3690c0,0,0
2019-01-01,5517919,Finnland,total_non_ukr,1660,30.08380514465689,#3690c0,0,0
2019-01-01,5517919,Finnland,asylum_applicants,4515,81.82432543863003,#3690c0,0,0
2020-01-01,5525292,Finnland,total,1155,20.90387259171099,#3690c0,0,0
2020-01-01,5525292,Finnland,total_non_ukr,1155,20.90387259171099,#3690c0,0,0
2020-01-01,5525292,Finnland,asylum_applicants,3160,57.19154752364219,#3690c0,0,0
2021-01-01,5533793,Finnland,total,1060,19.155035253396722,#3690c0,0,0
2021-01-01,5533793,Finnland,total_non_ukr,1060,19.155035253396722,#3690c0,0,0
2021-01-01,5533793,Finnland,asylum_applicants,2525,45.628739636628985,#3690c0,0,0
2022-01-01,5548241,Finnland,total,46495,838.0133451304656,#3690c0,0,0
2022-01-01,5548241,Finnland,total_non_ukr,1230,22.169188396827032,#3690c0,0,0
2022-01-01,5548241,Finnland,asylum_applicants,4005,72.18504026771728,#3690c0,0,0
2023-01-01,5563970,Finnland,total,20215,363.3197159582097,#3690c0,0,0
2023-01-01,5563970,Finnland,total_non_ukr,1275,22.915292497982556,#3690c0,0,0
2023-01-01,5563970,Finnland,asylum_applicants,5345,96.06450070722883,#3690c0,0,0
2008-01-01,64007193,Frakkland,total,5150,8.04597070832336,#737373,0,0
2008-01-01,64007193,Frakkland,total_non_ukr,5150,8.04597070832336,#737373,0,0
2008-01-01,64007193,Frakkland,asylum_applicants,41770,65.25829057993529,#737373,0,0
2009-01-01,64350226,Frakkland,total,5045,7.839910305831715,#737373,0,0
2009-01-01,64350226,Frakkland,total_non_ukr,5045,7.839910305831715,#737373,0,0
2009-01-01,64350226,Frakkland,asylum_applicants,47550,73.89251437904818,#737373,0,0
2010-01-01,64658856,Frakkland,total,5085,7.864351945849459,#737373,0,0
2010-01-01,64658856,Frakkland,total_non_ukr,5085,7.864351945849459,#737373,0,0
2010-01-01,64658856,Frakkland,asylum_applicants,52635,81.40416217694913,#737373,0,0
2011-01-01,64978721,Frakkland,total,4615,7.102325082698996,#737373,0,0
2011-01-01,64978721,Frakkland,total_non_ukr,4615,7.102325082698996,#737373,0,0
2011-01-01,64978721,Frakkland,asylum_applicants,57235,88.08268171360282,#737373,0,0
2012-01-01,65276983,Frakkland,total,8640,13.235905832228797,#737373,0,0
2012-01-01,65276983,Frakkland,total_non_ukr,8640,13.235905832228797,#737373,0,0
2012-01-01,65276983,Frakkland,asylum_applicants,61310,93.92284566828096,#737373,0,0
2013-01-01,65600350,Frakkland,total,10685,16.288022853536603,#737373,0,0
2013-01-01,65600350,Frakkland,total_non_ukr,10685,16.288022853536603,#737373,0,0
2013-01-01,65600350,Frakkland,asylum_applicants,66130,100.8073889849673,#737373,0,0
2014-01-01,66165980,Frakkland,total,14785,22.345320057225784,#737373,0,0
2014-01-01,66165980,Frakkland,total_non_ukr,14785,22.345320057225784,#737373,0,0
2014-01-01,66165980,Frakkland,asylum_applicants,62885,95.04128858969518,#737373,0,0
2015-01-01,66458153,Frakkland,total,20210,30.410113865186716,#737373,0,0
2015-01-01,66458153,Frakkland,total_non_ukr,20210,30.410113865186716,#737373,0,0
2015-01-01,66458153,Frakkland,asylum_applicants,74520,112.13071178791262,#737373,0,0
2016-01-01,66638391,Frakkland,total,28410,42.6330821823114,#737373,0,0
2016-01-01,66638391,Frakkland,total_non_ukr,28410,42.6330821823114,#737373,0,0
2016-01-01,66638391,Frakkland,asylum_applicants,83610,125.4682154615648,#737373,0,0
2017-01-01,66809816,Frakkland,total,32310,48.36115698926637,#737373,0,0
2017-01-01,66809816,Frakkland,total_non_ukr,32310,48.36115698926637,#737373,0,0
2017-01-01,66809816,Frakkland,asylum_applicants,98645,147.65045902835595,#737373,0,0
2018-01-01,67026224,Frakkland,total,32550,48.56308181705119,#737373,0,0
2018-01-01,67026224,Frakkland,total_non_ukr,32550,48.56308181705119,#737373,0,0
2018-01-01,67026224,Frakkland,asylum_applicants,136825,204.13651826783496,#737373,0,0
2019-01-01,67290471,Frakkland,total,28000,41.610646476229896,#737373,0,0
2019-01-01,67290471,Frakkland,total_non_ukr,28000,41.610646476229896,#737373,0,0
2019-01-01,67290471,Frakkland,asylum_applicants,149815,222.6392500655851,#737373,0,0
2020-01-01,67473651,Frakkland,total,19050,28.233243225566675,#737373,0,0
2020-01-01,67473651,Frakkland,total_non_ukr,19050,28.233243225566675,#737373,0,0
2020-01-01,67473651,Frakkland,asylum_applicants,91015,134.8896919776877,#737373,0,0
2021-01-01,67728568,Frakkland,total,33755,49.83864415972888,#737373,0,0
2021-01-01,67728568,Frakkland,total_non_ukr,33755,49.83864415972888,#737373,0,0
2021-01-01,67728568,Frakkland,asylum_applicants,118355,174.74900694785103,#737373,0,0
