Dagsetning,Land,Fjöldi sem nýtur tímabundinnar verndar,Nýjar veitingar á tímabundinni vernd,Nýir umsækjendur um hæli,Umsækjendur um hæli í bið eftir niðurstöðu,Ákvarðanir teknar um hæli,Einstaklingum veitt hæli,Hlutfall jákvæðra ákvarðana
2023-08-01,Írland,17509.85199121657,427.1163808634201,218.83715693676356,3437.087100835747,60.89474493708187,55.24251817409529,0.9095611271663759
2023-09-01,Írland,18061.743944017617,569.1685704539508,237.07358668149385,3574.340229967138,65.16057645631702,58.015308661598134,0.8925685820163678
2023-10-01,Írland,18681.782555338446,642.1142894328719,277.3856945382661,3789.33813853659,69.42640797555218,60.788099149100994,0.8755760368663594
2023-11-01,Írland,19084.90363390617,428.076192955248,276.42588244643815,3914.113710474218,64.62734751641263,56.202330265923194,0.8686010788411389
2023-12-01,Írland,19483.225652014753,419.43788412879684,269.70719780364277,4137.749927870122,59.82828705727308,51.6165613827454,0.8616261208159183
2024-01-01,Írland,19734.696420073662,279.3053187219219,335.9342321397686,4319.154413225596,55.029226598133526,47.03079249956761,0.8546511627906976
2024-02-01,Írland,19860.431804103122,141.09237749870283,299.461372650308,4491.92058975462,61.85455702890978,50.65674929091748,0.8254171593745894
2024-03-01,Írland,20020.720423438383,183.3241095391309,347.45197724170356,4743.3913578135325,68.67988745968603,54.28270608226737,0.7961831559584811
2024-04-01,Írland,20130.139001906762,126.69519612128417,384.88464882299206,4984.304192862339,75.50521789046228,57.90866287361727,0.7669491525423728
2024-05-01,Írland,20276.030439864608,157.4091830597773,383.92483673116413,5199.30210143179,85.42327617268401,63.880827000546475,0.7514210155753609
2024-06-01,Írland,20405.605072261373,163.16805561074474,265.8679494363312,5357.671096583395,95.34133445490576,69.85299112747569,0.7358928786083492
2024-07-01,Írland,20554.3759464947,187.1633579064425,326.3361112214895,5505.482158724893,105.25939273712751,75.82515525440492,0.7203647416413373
2024-08-01,Írland,20624.442229198135,130.53444448859582,320.57723867052204,5658.092281325532,NA,NA,NA
2024-09-01,Írland,20719.4636262891,151.65031050880984,293.70250009934057,5782.86785326316,NA,NA,NA
2024-10-01,Írland,20860.556003787802,176.60542489633548,NA,NA,NA,NA,NA
2022-03-01,Grikkland,0,0,1106.544876168006,14880.623052120187,1600.2135685067278,902.3419086819298,0.5647668912401772
2022-04-01,Grikkland,4272.225434944302,4272.225434944302,971.8350651562489,13814.972225723606,1712.7390257209138,956.6000270061097,0.5585205992509363
2022-05-01,Grikkland,7103.536998530701,2831.3115635863983,1320.6372543831203,12111.855329360676,1633.623739888612,820.553809139077,0.4962601096455518
2022-06-01,Grikkland,8058.5333373104795,954.9963387797792,1481.80792112933,10834.517657088478,1554.5084540563103,684.5075912720445,0.43399962004016723
2022-07-01,Grikkland,8683.9717455793525,623.0328759293774,1426.4806773209298,10312.517139417918,1475.3931682240081,548.4613734050117,0.3717391304347826
2022-08-01,Grikkland,9179.51140751546,497.9451942756028,1433.6972743394167,10375.060980244805,1523.5038150139214,623.5674386714876,0.40706701104893106
2022-09-01,Grikkland,9516.285935044853,336.7745275293932,1888.3428865040974,10389.49417428178,1571.6144618038347,698.6735039379635,0.4423948916630793
2022-10-01,Grikkland,9821.788542160803,305.5026071159495,1943.6701303124978,10062.341776110368,1619.7251085937482,773.7795692044391,0.4777227722772277
2022-11-01,Grikkland,10115.263487579274,291.0694130789756,2145.734846830134,10028.664323357429,1472.9876358845124,696.8025343405778,0.4718922266121921
2022-12-01,Grikkland,10358.222253868336,242.95876628906223,2314.1221105948302,10812.867866033017,1326.2501631752768,619.8254994767165,0.4660616809471566
2023-01-01,Grikkland,10577.125696762441,218.90344289410558,2006.213971139385,10875.411706859904,1179.5126904660412,542.8484646128552,0.460231135282121
2023-02-01,Grikkland,10719.052104792685,151.54853738822695,1395.208756907486,10389.49417428178,1060.5724803465334,492.8668482255564,0.4660150388560469
2023-03-01,Grikkland,10923.522353649818,204.47024885713157,1438.508339018408,9511.474870365862,941.6322702270255,442.8852318382576,0.47179894242997267
2023-04-01,Grikkland,11214.591766728792,291.0694130789756,1325.4483190621118,9441.714432520486,822.6920601075176,392.9036154509587,0.4775828460038986
2023-05-01,Grikkland,11375.762433475002,161.17066674620958,343.9911245478802,9393.603785730575,1076.0747998677277,605.9268681818526,0.5357137919661249
2023-06-01,Grikkland,11825.596980960692,449.8345474856894,1556.3794236536955,8537.234272870117,1329.4575396279379,818.9501209127466,0.5938447379283511
2023-07-01,Grikkland,12188.832364224538,305.5026071159495,1924.4258715965325,9100.128840312102,1582.840279388148,1031.9733736436406,0.6519756838905775
2023-08-01,Grikkland,12381.274951384192,194.8481194991489,3156.058429418313,10637.264005249834,2003.2738760577793,1357.7893649597756,0.6701546378648394
2023-09-01,Grikkland,12554.47327982788,170.79279610419226,3993.183683562805,11996.389777064884,2423.7074727274103,1683.6053562759107,0.6883335918391015
2023-10-01,Grikkland,12718.049478913585,163.57619908570527,5135.811544823246,13071.662732819448,2844.141069397042,2009.4213475920462,0.7065125458133634
2023-11-01,Grikkland,12833.515031209376,115.46555229579195,5311.41540560643,14620.825559454655,2651.1639194952786,1846.3797112484508,0.6947251780348677
2023-12-01,Grikkland,12917.708663091724,84.1936318823483,3242.6575936401573,15712.937241585687,2458.186769593515,1683.3380749048558,0.6829378102563719
2024-01-01,Grikkland,13037.985280066508,117.87108463528762,3153.652897078817,15373.7571817168,2265.209619691752,1520.2964385612606,0.6711504424778761
2024-02-01,Grikkland,13131.801041306837,96.22129357982662,2884.2332750553032,15145.23160946471,2330.42627422919,1581.2365911618176,0.6781276654642342
2024-03-01,Grikkland,13307.404902090022,178.00939312267926,2032.6748268738374,14445.22169867147,2395.642928766628,1642.1767437623744,0.6851048884505921
2024-04-01,Grikkland,13769.26711127319,459.4566768436721,2075.9744089847595,12258.592802069912,2460.859583304066,1703.1168963629311,0.6920821114369502
2024-05-01,Grikkland,14320.134017017697,553.272438084003,1698.3058316839397,10509.770791256564,2420.50009627475,1659.2827515098988,0.685285721081339
2024-06-01,Grikkland,14661.719609226082,341.5855922083845,2463.265115643562,10031.069855696926,2380.140609245433,1615.448606656867,0.6784893307257277
2024-07-01,Grikkland,14976.844345700014,315.1247364739322,3062.242668177982,10096.019228863308,2339.781122216117,1571.6144618038347,0.6716929403701165
2024-08-01,Grikkland,15142.826077125215,165.98173142520093,3261.901852356122,10478.49887084312,NA,NA,NA
2024-09-01,Grikkland,15289.56354983445,146.7374727092356,3408.639325065358,10379.872044923797,NA,NA,NA
2024-10-01,Grikkland,15443.517619562172,153.9540697277226,NA,NA,NA,NA,NA
2022-03-01,Spánn,2401.3034087078827,2400.9394094038494,821.9104285072608,7758.28116616641,470.0039902412595,174.07255606216168,0.3684097889389092
2022-04-01,Spánn,6048.212435817823,3646.9090271099403,566.3829170758626,7898.7848975232755,493.2190569651631,191.46363392153194,0.38819188191881915
2022-05-01,Spánn,8430.587880715972,2382.3754448981495,751.6585628288278,8209.276303863706,488.32528854427045,195.91251430416153,0.40145855008245823
2022-06-01,Spánn,9264.874285560367,834.286404844394,784.4185001918277,8906.334971087535,483.431520123378,200.36139468679113,0.4147252182460972
2022-07-01,Spánn,9735.16138637143,470.2871008110633,644.2787681389954,8513.943721339605,478.53775170248537,204.81027506942073,0.4279918864097363
2022-08-01,Spánn,10192.344512237294,457.18312586586336,639.546777186562,8703.58735874097,516.3127905877222,231.3417798967391,0.44550285935584166
2022-09-01,Spánn,10618.951696564356,426.6071843270635,810.6264500822274,9442.505945928631,554.0878294729589,257.8732847240574,0.46301383230194704
2022-10-01,Spánn,10994.23497902272,375.28328245836394,805.5304598257608,9653.26154296393,591.8628683581957,284.4047895513757,0.48052480524805247
2022-11-01,Spánn,11381.530238514184,386.5672608833972,863.7703484710936,9850.185166445961,648.7680928887397,357.8113158647641,0.5409279661611254
2022-12-01,Spánn,11723.325585001481,341.79534648729754,629.7187959776621,9700.581452488263,705.6733174192838,431.21784217815235,0.6013311270741983
2023-01-01,Spánn,12045.100969766947,321.411385461431,802.2544660894607,9559.34972252333,762.5785419498278,504.6243684915408,0.6617342879872713
2023-02-01,Spánn,12303.904474934643,258.4395058636648,945.3061925745599,10160.676572786393,722.5386185061614,459.48845479140783,0.6327205608929936
2023-03-01,Spánn,12572.899960615274,268.99548568063136,1147.6898056170917,9724.969405858496,682.498695062495,414.35254109127476,0.6037068337987159
2023-04-01,Spánn,12756.719609152105,183.45564923279866,954.4061751753932,10529.407867772157,642.4587716188287,369.2166273911418,0.5746931067044382
2023-05-01,Spánn,12964.56321175514,207.84360260303185,1280.9135508932907,10540.327846893157,599.8304086798141,335.68824705296055,0.557144300170325
2023-06-01,Spánn,13124.722905529803,160.1596937746655,1184.0897360204249,11151.846677669153,557.2020457407997,302.1598667147793,0.5395954936362117
2023-07-01,Spánn,13298.350573553702,173.62766802389874,880.1503171525936,11416.838171005416,514.5736828017851,268.63148637659805,0.5220466871020986
2023-08-01,Spánn,13459.60226524047,161.2516916867655,887.7943025372936,11903.869239802014,428.99340198683757,222.64624096705396,0.5169723012053206
2023-09-01,Spánn,13632.501934656302,172.89966941583208,983.890118802093,12454.23618750041,343.4131211718901,176.6609955575098,0.5118979153085427
2023-10-01,Spánn,13831.973553266565,199.4716186102652,924.55823224466,13160.030838021039,257.83284035694254,130.67575014796572,0.5068235294117647
2023-11-01,Spánn,14029.989174660697,198.0156213941319,1037.3980164949926,14179.228889314363,292.41277424010894,144.99305610661006,0.4979494670351362
2023-12-01,Spánn,14194.516860083764,164.16368611903215,790.6064883603942,14788.56372426616,326.9927081232754,159.31036206525442,0.48907540465850774
2024-01-01,Spánn,14400.540466166629,204.20360956269852,1009.370070084426,15509.282346252154,361.5726420064418,173.62766802389874,0.4802013422818792
2024-02-01,Spánn,14595.644093128492,194.3756283537986,1003.1820819158594,15618.846136766188,392.06769481101196,198.864953103543,0.5035836122264841
2024-03-01,Spánn,14804.579693643627,207.84360260303185,975.5181348093263,16637.316189451445,422.5627476155821,224.10223818318727,0.5269658821710889
2024-04-01,Spánn,15034.263254488658,228.95556223696502,1134.5858306718917,17280.866958982373,453.0578004201522,249.33952326283153,0.5503481521156937
2024-05-01,Spánn,NA,256.6195093434981,1199.0137074857912,17542.94645788637,458.6795674491115,251.03818668165374,0.5473790159469974
2024-06-01,Spánn,15247.56684665219,224.58757058856503,1091.997912099992,18416.180788262332,464.3013344780707,252.73685010047592,0.5444098797783011
2024-07-01,Spánn,15458.322443687488,249.33952326283153,876.5103241122603,19316.715066440793,469.9231015070299,254.43551351929815,0.5414407436096049
2024-08-01,Spánn,15665.07404837842,206.75160469093183,782.598503671661,19120.519441566827,NA,NA,NA
2024-09-01,Spánn,15896.213606439585,230.77555875713165,926.74222806886,19728.034279998457,NA,NA,NA
2024-10-01,Spánn,16158.293105343582,262.0794989039981,1166.617769426825,NA,NA,NA,NA
2022-03-01,Frakkland,1036.553333069723,1037.494798404028,413.30328175986233,5254.882909956373,419.7470889368827,110.00499395056221,0.2618802620089065
2022-04-01,Frakkland,1930.1922283919585,895.3335329239842,404.26521455053506,5217.036003517314,429.7475429323883,114.29389158461795,0.26595589309186507
2022-05-01,Frakkland,2247.8426321864404,323.48748886717243,424.03598657093846,5222.4965024562825,417.50849358642427,113.5197978653006,0.2722682638711018
2022-06-01,Frakkland,2440.8430257189502,197.51942713717338,471.86242555362867,5075.816203371575,405.26944424046025,112.7457041459832,0.2785806346503385
2022-07-01,Frakkland,2582.2511189315496,143.66761001493163,460.9414276756915,5006.147768633011,393.0303948944962,111.97161042666582,0.28489300542957524
2022-08-01,Frakkland,2718.1987132051813,137.6422318753801,504.6254191874401,4994.850184621352,393.57435264320577,111.86700316729858,0.2842352860624649
2022-09-01,Frakkland,2542.521281823882,136.70076654107518,562.2430976469016,5045.689312673818,394.11831039191526,111.76239590793139,0.2835775666953546
2022-10-01,Frakkland,2482.0792073615057,122.39049345964031,572.5992163242557,5096.528440726284,394.66226814062475,111.65778864856418,0.28291984732824427
2022-11-01,Frakkland,2524.4451474052275,113.16413318345204,586.7211963388296,5180.695441613145,405.4577373073212,115.67470740826518,0.28517407811300943
2022-12-01,Frakkland,2576.978913059442,90.38067209327285,582.7670419347489,5322.480120959466,416.25320647401776,119.6916261679662,0.28742830889777454
2023-01-01,Frakkland,2622.7341283066617,79.6479672821967,580.3192320655562,5418.697878125429,427.04867564071424,123.70854492766722,0.2896825396825397
2023-02-01,Frakkland,2631.96048858285,61.57183286354213,458.68191087335975,5410.601276250407,421.274354923644,122.57878652650132,0.29100772253345786
2023-03-01,Frakkland,2551.1827628994874,62.32500513098608,523.4547258735387,5409.848103982963,415.50003420657384,121.44902812533539,0.29233290538437595
2023-04-01,Frakkland,2514.089028727873,46.50838751466332,444.55993085878583,5367.482163939242,409.7257134895036,120.31926972416947,0.2936580882352941
2023-05-01,Frakkland,2507.6870644545997,46.88497364838529,467.908271149548,5355.996286860722,403.9932356761803,122.57878652650132,0.30370298303203597
2023-06-01,Frakkland,2533.6715076814153,56.8645061920175,534.9406029520586,5331.706481235655,398.26075786285696,124.83830332883313,0.3137478778287778
2023-07-01,Frakkland,2536.3076106174694,52.15717952049288,446.25456846053476,5224.191140058032,392.52828004953363,127.09782013116495,0.32379277262551964
2023-08-01,Frakkland,2520.4909930011468,51.40400725304893,480.147320495512,5201.031092834131,396.7334918760956,126.59570528620232,0.31919259977255143
2023-09-01,Frakkland,2439.3366811840624,52.53376565421484,533.0576722834488,5319.4674318896905,400.9387037026576,126.09359044123971,0.3145924269195832
2023-10-01,Frakkland,2459.1074532044654,53.098644854797804,612.3290534319235,5372.7543698113495,405.1439155292196,125.59147559627708,0.309992254066615
2023-11-01,Frakkland,2454.400126532941,46.696680581524305,584.2733864696368,5433.008151206865,408.9306983183128,127.28611319802593,0.31124257564658
2023-12-01,Frakkland,2445.1737662567525,37.09373417161407,486.3609917019246,5416.4383613230975,412.71748110740594,128.9807507997748,0.312492897226545
2024-01-01,Frakkland,2437.4537505154526,40.29471630825081,500.6712647833594,5428.4891176022,416.5042638964991,130.67538840152366,0.31374321880650996
2024-02-01,Frakkland,2411.6576003554974,34.26933816869929,438.7228457860953,5415.685189055654,409.9558494601115,132.6420048776273,0.32387562575924533
2024-03-01,Frakkland,2392.075121401955,37.658613372197024,447.00774072797867,4672.4924541553455,403.4074350237239,134.6086213537309,0.33400803271198076
2024-04-01,Frakkland,2368.9150741780536,39.91813017452885,447.7609129954226,4847.981592469783,396.85902058733626,136.57523782983455,0.34414043966471614
2024-05-01,Frakkland,2331.0681677389957,33.13957976753338,422.1530559023286,4839.6966975279,400.7713320876701,138.9393618915336,0.3466312608517462
2024-06-01,Frakkland,2328.05547866922,38.60007870650195,425.35403803896537,4922.733940013594,404.6836435880039,141.3034859532326,0.34912208203877637
2024-07-01,Frakkland,2310.355930384287,41.047888575694756,469.0380295507139,4952.48424457763,408.59595508833775,143.66761001493163,0.35161290322580646
2024-08-01,Frakkland,2284.748073291193,37.658613372197024,419.5169529662748,3577.3799772918564,NA,NA,NA
2024-09-01,Frakkland,2263.282663669041,41.23618164255574,472.2390116873506,3712.5743992980438,NA,NA,NA
2024-10-01,Frakkland,2252.738251924826,43.30740537802657,NA,NA,NA,NA,NA
2022-03-01,Króatía,6877.528231144111,6877.528231144111,576.8249484185383,1264.5777715329493,15.6120712534932,4.930127764261011,0.3238095238095238
2022-04-01,Króatía,15315.441899676829,8504.470393350244,488.08264866184004,1464.2479459855203,17.255447174913535,4.930127764261011,0.2857142857142857
2022-05-01,Króatía,19227.49828061794,3963.8227224658526,539.8489901865807,1612.1517789133507,14.790383292783032,3.286751842840674,0.19047619047619047
2022-06-01,Króatía,21830.605740147756,2647.478609408163,295.8076658556606,1612.1517789133507,12.325319410652527,1.6433759214203374,0.09523809523809523
2022-07-01,Króatía,23731.169993270378,1930.1450197081858,273.6220909164861,1589.966203974176,9.860255528522021,0,0
2022-08-01,Króatía,24862.634315168278,1190.625855069034,229.25094103813703,1686.1036953772657,9.038567567811853,0.8216879607101684,0.1111111111111111
2022-09-01,Króatía,25846.19480413835,1042.7220221412038,162.69421622061336,1641.7325454989164,8.216879607101687,1.6433759214203367,0.2222222222222222
2022-10-01,Króatía,26482.181285728017,709.9383980535855,199.67017445257093,1604.7565872669588,7.395191646391516,2.4650638821305053,0.3333333333333333
2022-11-01,Króatía,27236.490833659955,798.6806978102837,347.57400738040127,1789.636378426747,9.038567567811853,2.4650638821305053,0.28888888888888886
2022-12-01,Króatía,28057.357106409414,835.6566560422413,251.43651597731156,1856.1931032442706,10.681943489232188,2.4650638821305053,0.24444444444444446
2023-01-01,Króatía,28685.94839635269,650.7768648824534,236.6461326845285,1797.0315700731383,12.325319410652527,2.4650638821305053,0.2
2023-02-01,Króatía,29469.838710870194,820.8662727494582,244.04132433092002,1930.1450197081858,13.147007371362696,3.2867518428406735,0.2444444444444444
2023-03-01,Króatía,29455.04832757741,754.3095479319347,281.0172825628776,2144.60557745354,13.968695332072866,4.108439803550842,0.28888888888888886
2023-04-01,Króatía,30172.381917277384,732.1239729927602,258.8317076237031,2211.1623022710633,14.790383292783032,4.930127764261011,0.3333333333333333
2023-05-01,Króatía,31104.176064722717,946.584530738114,295.8076658556606,2196.3719189782805,14.790383292783032,5.75181572497118,0.38888888888888884
2023-06-01,Króatía,32006.389445582485,939.1893390917226,140.5086412814388,2218.557493917455,14.790383292783032,6.573503685681347,0.4444444444444444
2023-07-01,Króatía,32546.238435769064,591.6153317113212,214.46055774535398,2240.743068856629,14.790383292783032,7.395191646391516,0.5
2023-08-01,Króatía,33026.92589278451,517.6634152474062,147.9038329278303,2351.670943552502,18.898823096333874,8.216879607101687,0.4545454545454546
2023-09-01,Króatía,33256.17683382265,310.5980491484437,155.29902457422185,2381.251710138068,23.00726289988472,9.038567567811853,0.40909090909090917
2023-10-01,Króatía,33574.17007461748,391.9451572587503,155.29902457422185,2381.251710138068,27.115702703435556,9.860255528522021,0.36363636363636365
2023-11-01,Króatía,33869.97774047314,347.57400738040127,281.0172825628776,2506.9699681267243,27.115702703435556,9.860255528522021,0.36363636363636365
2023-12-01,Króatía,34084.4382982185,281.0172825628776,177.48459951339638,2396.0420934308513,27.115702703435556,9.860255528522021,0.36363636363636365
2024-01-01,Króatía,34284.10847267107,251.43651597731156,73.95191646391515,2277.7190270885867,27.115702703435556,9.860255528522021,0.36363636363636365
2024-02-01,Króatía,34498.569030416424,244.04132433092002,118.32306634226426,2188.976727331889,31.2241425069864,9.038567567811853,0.30492424242424243
2024-03-01,Króatía,34905.30457096796,458.50188207627406,133.1134496350473,2174.1863440391057,35.33258231053724,8.216879607101687,0.24621212121212122
2024-04-01,Króatía,35363.806453044235,495.4778403082316,199.67017445257093,2100.2344275751907,39.441022114088085,7.395191646391516,0.1875
2024-05-01,Króatía,35866.67948499885,517.6634152474062,177.48459951339638,1723.0796536092232,NA,NA,NA
2024-06-01,Króatía,36362.15732530709,569.4297567721467,125.71825798865578,1582.5710123277845,NA,NA,NA
2024-07-01,Króatía,36909.40150714006,635.9864815896705,118.32306634226426,1567.7806290350013,NA,NA,NA
2024-08-01,Króatía,37293.951472752415,465.8970737226655,81.34710811030668,1516.0142875102608,NA,NA,NA
2024-09-01,Króatía,37574.9687553153,317.99324079483523,NA,NA,NA,NA,NA
2024-10-01,Króatía,NA,NA,NA,NA,NA,NA,NA
2022-03-01,Ítalía,0,0,318.96969883001213,2376.749883040271,220.46353246361824,108.29836364427328,0.49048063097626815
2022-04-01,Ítalía,864.7734221027175,867.0267402263203,241.85614526671253,2590.314367421747,216.65236477307997,101.56622801573124,0.4687981510015408
2022-05-01,Ítalía,2711.242440055103,1869.0021991884148,333.99181965403153,2644.1436337078167,212.0066348145406,98.0610664901267,0.46225077776389256
2022-06-01,Ítalía,4019.1684264663936,1342.727232986935,300.1920477999879,2865.970284542503,207.3609048560013,94.55590496452217,0.45570340452624436
2022-07-01,Ítalía,4981.585633925237,989.9577623028791,261.1345336575374,2779.843458484792,202.71517489746194,91.05074343891765,0.44915603128859616
2022-08-01,Ítalía,5811.808178132709,860.2667858555116,316.2156433456086,3005.6760082058836,205.16322421693175,89.99363123278296,0.43888908244031155
2022-09-01,Ítalía,6407.936006165881,623.4180141968055,411.60611057813185,3046.7364717915366,207.6112735364016,88.93651902664826,0.42862213359202705
2022-10-01,Ítalía,6814.785111816405,434.13929181416097,437.6444533397655,3291.8474099034534,210.05932285587141,87.87940682051355,0.41835518474374256
2022-11-01,Ítalía,7170.3086379848655,382.56334365169437,473.69754331741206,3514.925904140142,213.25847821654222,89.27034393384866,0.41859443927191753
2022-12-01,Ítalía,7300.750720473434,147.46715275579055,415.36164078413674,3912.010631255055,216.45763357721307,90.66128104718382,0.4188336938000925
2023-01-01,Ítalía,7336.80381045108,46.06783719365952,437.14371597896485,3652.378309679919,219.65678893788385,92.05221816051895,0.41907294832826747
2023-02-01,Ítalía,7413.91736401438,22.032443875228466,508.99952725385765,3859.433208370987,201.71370017586062,86.48846970717842,0.4308666157786504
2023-03-01,Ítalía,7785.96522308926,332.4896075716296,591.3708231055641,4212.953785096243,183.77061141383746,80.9247212538379,0.4426602832290333
2023-04-01,Ítalía,7814.757621335297,126.6865522825637,424.3749132785484,4387.96149269607,165.82752265181426,75.36097280049736,0.4544539506794162
2023-05-01,Ítalía,7928.174633556644,134.69835005537405,571.3413286735382,4748.492392472535,169.02667801248506,79.67287785183628,0.4707460210365153
2023-06-01,Ítalía,8017.30588377916,100.64820952093005,552.563677643514,5045.1792787469185,172.2258333731559,83.98478290317519,0.4870380913936145
2023-07-01,Ítalía,8033.579848005181,99.64673479932877,505.2439970478528,5243.471273623975,175.42498873382667,88.29668795451408,0.5033301617507137
2023-08-01,Ítalía,8006.039293161145,84.62461397530934,515.5091129442661,5649.0685358724995,177.31666320796245,86.98920706797907,0.49085298033764935
2023-09-01,Ítalía,8072.887730828031,74.86023543969672,611.1499488571897,5930.983670003264,179.2083376820982,85.68172618144403,0.47837579892458504
2023-10-01,Ítalía,8094.92017470326,43.56415038965629,769.6333235505945,6362.619275013421,181.100012156234,84.37424529490902,0.46589861751152073
2023-11-01,Ítalía,8086.908376930449,5.75847964920744,727.5713852433402,6998.054985869442,215.56743382467855,94.05516760372153,0.44348262190217547
2023-12-01,Ítalía,8080.649159920442,0.500737360800647,522.2690673150748,7291.236710618221,250.03485549312308,103.73608991253404,0.4210666262928302
2024-01-01,Ítalía,8188.30769249258,125.43470888056207,666.9821645864619,7257.186570083778,284.50227716156763,113.41701222134655,0.39865063068348494
2024-02-01,Ítalía,8255.406498839866,110.91332541734332,686.0101842968865,7894.1244930222,298.8011106866528,112.38771875747855,0.37809608703735426
2024-03-01,Ítalía,8215.597878656215,91.6349370265184,779.8984394470077,8152.254602514934,313.0999442117379,111.35842529361055,0.3575415433912237
2024-04-01,Ítalía,8248.396175788657,84.62461397530934,701.0323051209058,8338.028163371975,327.39877773682304,110.32913182974256,0.33698699974509305
2024-05-01,Ítalía,8268.676038901083,65.59659426488476,769.3829548701941,8523.050618187814,325.34019080908706,109.99530692254213,0.3381073806216096
2024-06-01,Ítalía,8287.704058611509,69.10175579048929,609.6477367747877,8946.924794105562,323.281603881351,109.6614820153417,0.3392277614981262
2024-07-01,Ítalía,8321.503830465554,90.38309362451679,689.0146084616903,9216.07112553591,321.22301695361506,109.32765710814127,0.3403481423746428
2024-08-01,Ítalía,8352.048809474392,81.11945244970481,499.986254759446,9415.865332495367,NA,NA,NA
2024-09-01,Ítalía,8351.548072113592,73.85876071809544,622.4165394752042,9675.247285390102,NA,NA,NA
2024-10-01,Ítalía,NA,NA,NA,NA,NA,NA,NA
2022-03-01,Lettland,30924.808260649188,31049.44922542565,180.0369491215582,401.6208865019375,93.86541791807736,56.93476168801413,0.6177777777777778
2022-04-01,Lettland,54855.87349773016,24443.478092273093,166.18795303528447,457.01687084703235,83.09397651764223,55.39598434509483,0.6666666666666666
2022-05-01,Lettland,67887.77881491372,14375.257937552107,110.79196869018966,512.4128551921272,86.17153120348084,50.77965231633692,0.5944444444444444
2022-06-01,Lettland,75587.8206388819,7796.984796572097,193.8859452078319,567.808839537222,89.24908588931945,46.163320287579026,0.5222222222222223
2022-07-01,Lettland,80074.89537083458,5885.823336666326,110.79196869018966,567.808839537222,92.32664057515805,41.546988258821116,0.44999999999999996
2022-08-01,Lettland,83841.82230630102,5664.239399285946,124.64096477646336,609.3558277960432,87.71030854640016,47.70209763049832,0.5549019607843138
2022-09-01,Lettland,88162.70908521842,5221.071524525188,138.48996086273706,567.808839537222,83.09397651764223,53.85720700217553,0.6598039215686274
2022-10-01,Lettland,91624.95810678684,4722.507665419334,152.3389569490108,498.56385910585345,78.47764448888434,60.012316373852734,0.7647058823529411
2022-11-01,Lettland,96956.82160000222,3517.6450059135213,166.18795303528447,623.2048238823169,69.24498043136853,47.702097630498336,0.6613190730837789
2022-12-01,Lettland,99338.84892684131,2935.987170290026,263.1309256392004,789.3927769176013,60.012316373852734,35.39187888714392,0.5579322638146167
2023-01-01,Lettland,100363.67463722556,1634.1815381802974,193.8859452078319,844.7887612626961,50.77965231633692,23.081660143789513,0.4545454545454546
2023-02-01,Lettland,101776.27223802547,2049.6514207685086,138.48996086273706,775.5437808313276,52.318429659256225,27.697992172547416,0.5252525252525252
2023-03-01,Lettland,99671.22483291187,4071.60484936447,83.09397651764223,664.7518121411379,53.85720700217553,32.31432420130532,0.5959595959595959
2023-04-01,Lettland,109919.4819367544,5414.957469733019,581.6578356234957,1038.674706470528,55.39598434509483,36.93065623006322,0.6666666666666666
2023-05-01,Lettland,117010.16793292656,6190.501250564347,332.37590607056893,1052.5237025568017,56.93476168801413,30.77554685838602,0.547008547008547
2023-06-01,Lettland,122591.31335569486,5982.766309270241,332.37590607056893,1107.9196869018965,58.47353903093343,24.620437486708813,0.4273504273504274
2023-07-01,Lettland,117716.46673332652,1869.6144716469503,332.37590607056893,1080.221694729349,60.012316373852734,18.46532811503161,0.3076923076923077
2023-08-01,Lettland,118658.19846719313,1537.2385655763815,415.4698825882112,1107.9196869018965,64.62864840261064,20.00410545795091,0.3092948717948718
2023-09-01,Lettland,119198.30931455779,1523.3895694901078,650.9028160548642,1523.3895694901078,69.24498043136853,21.54288280087021,0.3108974358974359
2023-10-01,Lettland,120015.40008364795,1523.3895694901078,955.5807299528858,2188.1413816312456,73.86131246012644,23.081660143789513,0.3125
2023-11-01,Lettland,120666.30289970282,941.7317338666121,553.9598434509483,2229.688369890067,104.63685931851245,29.236769515466715,0.2916666666666667
2023-12-01,Lettland,121358.7527040165,817.0907690901487,138.48996086273706,1938.859452078319,135.41240617689846,35.39187888714392,0.2708333333333333
2024-01-01,Lettland,122245.088453538,983.2787221254332,96.94297260391595,1703.426518611666,166.18795303528447,41.546988258821116,0.25
2024-02-01,Lettland,123006.78323828307,1066.3726986430754,96.94297260391595,1440.2955929724656,158.49406632068798,38.46943357298252,0.24193548387096775
2024-03-01,Lettland,123657.68605433793,983.2787221254332,235.43293346665303,1467.993585145013,150.8001796060915,35.39187888714392,0.2338709677419355
2024-04-01,Lettland,124530.17280777317,1329.5036242822757,221.58393738037933,1440.2955929724656,143.10629289149497,32.31432420130532,0.22580645161290325
2024-05-01,Lettland,124488.62581951435,1454.1445890587393,290.82891781174783,1564.9365577489286,141.56751554857567,33.853101544224614,0.23942652329749103
2024-06-01,Lettland,126164.35434595348,1495.6915773175604,193.8859452078319,1564.9365577489286,140.02873820565634,35.39187888714392,0.2530465949820788
2024-07-01,Lettland,127632.34793109848,1758.8225029567607,346.2249021568427,1661.8795303528448,138.48996086273706,36.93065623006322,0.26666666666666666
2024-08-01,Lettland,128823.36159451802,1578.7855538352026,650.9028160548642,1966.5574442508664,NA,NA,NA
