time,pop,land,name,value,per_pop
2023-05-01,6838937,Búlgaría,beneficiaries,157645,23.051096976035893
2023-05-01,6838937,Búlgaría,applicants,NA,NA
2023-05-01,6838937,Búlgaría,grants,2650,0.38748711970880856
2023-05-01,5873420,Danmörk,beneficiaries,35350,6.018639906562105
2023-05-01,5873420,Danmörk,applicants,NA,NA
2023-05-01,5873420,Danmörk,grants,815,0.13876072203247852
2023-05-01,10459782,Grikkland,beneficiaries,23645,2.2605633654697583
2023-05-01,10459782,Grikkland,applicants,NA,NA
2023-05-01,10459782,Grikkland,grants,335,0.03202743613585828
2023-05-01,47432893,Spánn,beneficiaries,178085,3.754462119778357
2023-05-01,47432893,Spánn,applicants,NA,NA
2023-05-01,47432893,Spánn,grants,2855,0.0601902987447972
2023-05-01,59030133,Ítalía,beneficiaries,158330,2.682189450598053
2023-05-01,59030133,Ítalía,applicants,NA,NA
2023-05-01,59030133,Ítalía,grants,2690,0.04556994645429648
2023-05-01,17590672,Holland,beneficiaries,123150,7.0008695517715305
2023-05-01,17590672,Holland,applicants,40725,2.3151474827112914
2023-05-01,17590672,Holland,grants,2260,0.12847718381651366
2023-05-01,5425270,Noregur,beneficiaries,45235,8.337833877392278
2023-05-01,5425270,Noregur,applicants,4030,0.7428201730052145
2023-05-01,5425270,Noregur,grants,1850,0.34099685361281556
2023-05-01,37654247,Pólland,beneficiaries,991375,26.328371405222896
2023-05-01,37654247,Pólland,applicants,2455,0.06519848876542399
2023-05-01,37654247,Pólland,grants,17515,0.4651533730046441
2023-05-01,10452326,Svíþjóð,beneficiaries,36930,3.5331848623933086
2023-05-01,10452326,Svíþjóð,applicants,NA,NA
2023-05-01,10452326,Svíþjóð,grants,1180,0.11289353202339843
2023-04-01,11617623,Belgía,beneficiaries,65420,5.631100268962076
2023-04-01,11617623,Belgía,applicants,40770,3.5093237231058367
2023-04-01,11617623,Belgía,grants,1035,0.08908879208767576
2023-04-01,6838937,Búlgaría,beneficiaries,155000,22.664340964100123
2023-04-01,6838937,Búlgaría,applicants,NA,NA
2023-04-01,6838937,Búlgaría,grants,1450,0.21202125418029147
2023-04-01,8738791,Sviss,beneficiaries,65645,7.511908683935798
2023-04-01,8738791,Sviss,applicants,15560,1.7805666710646817
2023-04-01,8738791,Sviss,grants,1210,0.13846308945940006
2023-04-01,83237124,Þýskaland,beneficiaries,1090390,13.099803880778005
2023-04-01,83237124,Þýskaland,applicants,NA,NA
2023-04-01,83237124,Þýskaland,grants,20570,0.24712530913489997
2023-04-01,5873420,Danmörk,beneficiaries,34930,5.947131313612852
2023-04-01,5873420,Danmörk,applicants,2430,0.4137282877778194
2023-04-01,5873420,Danmörk,grants,555,0.09449349782579826
2023-04-01,1331796,Eistland,beneficiaries,35135,26.38166806327696
2023-04-01,1331796,Eistland,applicants,380,0.28532898431891973
2023-04-01,1331796,Eistland,grants,645,0.4843084075939558
2023-04-01,10459782,Grikkland,beneficiaries,23310,2.2285359293339
2023-04-01,10459782,Grikkland,applicants,NA,NA
2023-04-01,10459782,Grikkland,grants,605,0.05784059361849033
2023-04-01,47432893,Spánn,beneficiaries,175230,3.69427182103356
2023-04-01,47432893,Spánn,applicants,146025,3.0785598508613
2023-04-01,47432893,Spánn,grants,2520,0.053127689259856024
2023-04-01,5548241,Finnland,beneficiaries,52145,9.398474219126387
2023-04-01,5548241,Finnland,applicants,5945,1.0715107725133064
2023-04-01,5548241,Finnland,grants,1115,0.2009645940037572
2023-04-01,67871925,Frakkland,beneficiaries,66760,0.9836173056827252
2023-04-01,67871925,Frakkland,applicants,143890,2.1200223803877667
2023-04-01,67871925,Frakkland,grants,1235,0.018196036137180432
2023-04-01,9689010,Ungverjaland,beneficiaries,30960,3.195372901875424
2023-04-01,9689010,Ungverjaland,applicants,25,0.002580242976320594
2023-04-01,9689010,Ungverjaland,grants,560,0.05779744266958131
2023-04-01,5060004,Írland,beneficiaries,81220,16.051370710378887
2023-04-01,5060004,Írland,applicants,NA,NA
2023-04-01,5060004,Írland,grants,1880,0.37154120826781956
2023-04-01,59030133,Ítalía,beneficiaries,156065,2.6438192168735246
2023-04-01,59030133,Ítalía,applicants,89080,1.5090597881593797
2023-04-01,59030133,Ítalía,grants,2530,0.042859466367795584
2023-04-01,645397,Lúxemborg,beneficiaries,4065,6.2984488617083745
2023-04-01,645397,Lúxemborg,applicants,NA,NA
2023-04-01,645397,Lúxemborg,grants,40,0.06197735657277614
2023-04-01,1875757,Latvía,beneficiaries,39685,21.15679163132538
2023-04-01,1875757,Latvía,applicants,NA,NA
2023-04-01,1875757,Latvía,grants,1955,1.0422458772644856
2023-04-01,17590672,Holland,beneficiaries,120890,6.872392367955016
2023-04-01,17590672,Holland,applicants,40475,2.3009354048554824
2023-04-01,17590672,Holland,grants,2090,0.11881297087456352
2023-04-01,5425270,Noregur,beneficiaries,43385,7.996837023779462
2023-04-01,5425270,Noregur,applicants,4545,0.8377463241460793
2023-04-01,5425270,Noregur,grants,1855,0.34191846673068804
2023-04-01,37654247,Pólland,beneficiaries,995035,26.425571596213302
2023-04-01,37654247,Pólland,applicants,2500,0.06639357308087983
2023-04-01,37654247,Pólland,grants,13980,0.37127286066827997
2023-04-01,10352042,Portúgal,beneficiaries,55375,5.349186179886056
2023-04-01,10352042,Portúgal,applicants,NA,NA
2023-04-01,10352042,Portúgal,grants,595,0.05747658288094271
2023-04-01,10452326,Svíþjóð,beneficiaries,33360,3.191634091780146
2023-04-01,10452326,Svíþjóð,applicants,13915,1.331282625513211
2023-04-01,10452326,Svíþjóð,grants,725,0.06936255145505413
2023-04-01,2107180,Slóvenía,beneficiaries,8365,3.969760533034672
2023-04-01,2107180,Slóvenía,applicants,990,0.46982222686244174
2023-04-01,2107180,Slóvenía,grants,135,0.06406666729942388
2023-03-01,11617623,Belgía,beneficiaries,64555,5.55664441856996
2023-03-01,11617623,Belgía,applicants,41315,3.5562352126592507
2023-03-01,11617623,Belgía,grants,1365,0.11749391420258688
2023-03-01,6838937,Búlgaría,beneficiaries,153545,22.451588602146796
2023-03-01,6838937,Búlgaría,applicants,10500,1.5353263233745245
2023-03-01,6838937,Búlgaría,grants,1960,0.2865942470299112
2023-03-01,8738791,Sviss,beneficiaries,65755,7.524496237523016
2023-03-01,8738791,Sviss,applicants,15570,1.781710994118065
2023-03-01,8738791,Sviss,grants,2215,0.25346755632443896
2023-03-01,83237124,Þýskaland,beneficiaries,1067905,12.829672010291947
2023-03-01,83237124,Þýskaland,applicants,293085,3.521085135041427
2023-03-01,83237124,Þýskaland,grants,29670,0.35645152756599324
2023-03-01,5873420,Danmörk,beneficiaries,34840,5.931808043695155
2023-03-01,5873420,Danmörk,applicants,2395,0.4077692383653817
2023-03-01,5873420,Danmörk,grants,1010,0.17196114018748873
2023-03-01,1331796,Eistland,beneficiaries,37020,27.797049998648443
2023-03-01,1331796,Eistland,applicants,330,0.24778569690853552
2023-03-01,1331796,Eistland,grants,885,0.6645161871637999
2023-03-01,10459782,Grikkland,beneficiaries,22705,2.1706953357154095
2023-03-01,10459782,Grikkland,applicants,19875,1.9001352035826367
2023-03-01,10459782,Grikkland,grants,425,0.040631821963402294
2023-03-01,47432893,Spánn,beneficiaries,172705,3.641038719691839
2023-03-01,47432893,Spánn,applicants,135005,2.846231622431295
2023-03-01,47432893,Spánn,grants,3695,0.07789952849808254
2023-03-01,5548241,Finnland,beneficiaries,51030,9.19750962512263
2023-03-01,5548241,Finnland,applicants,5940,1.0706095859931104
2023-03-01,5548241,Finnland,grants,2125,0.3830042710833938
2023-03-01,67871925,Frakkland,beneficiaries,67745,0.9981299336949703
2023-03-01,67871925,Frakkland,applicants,145020,2.1366713851124746
2023-03-01,67871925,Frakkland,grants,1655,0.024384161787071753
2023-03-01,9689010,Ungverjaland,beneficiaries,30585,3.156669257230615
2023-03-01,9689010,Ungverjaland,applicants,25,0.002580242976320594
2023-03-01,9689010,Ungverjaland,grants,795,0.0820517266469949
2023-03-01,5060004,Írland,beneficiaries,79335,15.678841360599716
2023-03-01,5060004,Írland,applicants,16160,3.1936733646850874
2023-03-01,5060004,Írland,grants,3160,0.624505435173569
2023-03-01,376248,Ísland,beneficiaries,2775,7.375454487465714
2023-03-01,376248,Ísland,applicants,1755,4.66447662180264
2023-03-01,376248,Ísland,grants,135,0.35880589398481855
2023-03-01,59030133,Ítalía,beneficiaries,155490,2.634078429062662
2023-03-01,59030133,Ítalía,applicants,85695,1.4517161938293448
2023-03-01,59030133,Ítalía,grants,6640,0.11248492358978761
2023-03-01,645397,Lúxemborg,beneficiaries,4065,6.2984488617083745
2023-03-01,645397,Lúxemborg,applicants,2685,4.160230059947598
2023-03-01,645397,Lúxemborg,grants,140,0.21692074800471647
2023-03-01,1875757,Latvía,beneficiaries,35985,19.184254676911774
2023-03-01,1875757,Latvía,applicants,250,0.13327952394686518
2023-03-01,1875757,Latvía,grants,1470,0.7836836008075673
2023-03-01,17590672,Holland,beneficiaries,118890,6.758695745108544
2023-03-01,17590672,Holland,applicants,40080,2.2784803218433045
2023-03-01,17590672,Holland,grants,2575,0.14638440191483304
2023-03-01,5425270,Noregur,beneficiaries,41530,7.654918557048774
2023-03-01,5425270,Noregur,applicants,4375,0.8064114781384152
2023-03-01,5425270,Noregur,grants,2910,0.5363788346017802
2023-03-01,37654247,Pólland,beneficiaries,999735,26.55039151360536
2023-03-01,37654247,Pólland,applicants,2625,0.06971325173492382
2023-03-01,37654247,Pólland,grants,19055,0.506051814022466
2023-03-01,10352042,Portúgal,beneficiaries,57895,5.592616413264166
2023-03-01,10352042,Portúgal,applicants,145,0.014006898349137301
2023-03-01,10352042,Portúgal,grants,820,0.07921142514684543
2023-03-01,10452326,Svíþjóð,beneficiaries,24720,2.3650238234054313
2023-03-01,10452326,Svíþjóð,applicants,14030,1.3422849612612542
2023-03-01,10452326,Svíþjóð,grants,1115,0.10667482051363496
2023-03-01,2107180,Slóvenía,beneficiaries,8215,3.8985753471464233
2023-03-01,2107180,Slóvenía,applicants,1075,0.5101604988657827
2023-03-01,2107180,Slóvenía,grants,170,0.08067654400668192
2023-02-01,11617623,Belgía,beneficiaries,63615,5.475732858606274
2023-02-01,11617623,Belgía,applicants,41730,3.5919568056219418
2023-02-01,11617623,Belgía,grants,1470,0.12653190760278588
2023-02-01,6838937,Búlgaría,beneficiaries,151590,22.16572546288992
2023-02-01,6838937,Búlgaría,applicants,10900,1.5938149452173633
2023-02-01,6838937,Búlgaría,grants,1795,0.2624676905197401
2023-02-01,8738791,Sviss,beneficiaries,65135,7.453548208213242
2023-02-01,8738791,Sviss,applicants,15920,1.8217623009864865
2023-02-01,8738791,Sviss,grants,1870,0.21398841098270915
2023-02-01,83237124,Þýskaland,beneficiaries,1034775,12.431652491981822
2023-02-01,83237124,Þýskaland,applicants,288420,3.465040430757795
2023-02-01,83237124,Þýskaland,grants,25525,0.30665403576413813
2023-02-01,5873420,Danmörk,beneficiaries,33875,5.767508538466515
2023-02-01,5873420,Danmörk,applicants,2540,0.43245672878833796
2023-02-01,5873420,Danmörk,grants,955,0.16259691968222945
2023-02-01,1331796,Eistland,beneficiaries,39815,29.895719764888916
2023-02-01,1331796,Eistland,applicants,410,0.30785495676515023
2023-02-01,1331796,Eistland,grants,775,0.5819209548609547
2023-02-01,10459782,Grikkland,beneficiaries,22280,2.1300635137520074
2023-02-01,10459782,Grikkland,applicants,21710,2.0755690701775618
2023-02-01,10459782,Grikkland,grants,315,0.030115350396404058
2023-02-01,47432893,Spánn,beneficiaries,169010,3.5631391911937564
2023-02-01,47432893,Spánn,applicants,141010,2.972831532750912
2023-02-01,47432893,Spánn,grants,3550,0.07484257812400354
2023-02-01,5548241,Finnland,beneficiaries,48905,8.814505354039236
2023-02-01,5548241,Finnland,applicants,6030,1.086830943356642
2023-02-01,5548241,Finnland,grants,2095,0.3775971519622165
2023-02-01,67871925,Frakkland,beneficiaries,69890,1.0297335754069155
2023-02-01,67871925,Frakkland,applicants,145035,2.136892389599971
2023-02-01,67871925,Frakkland,grants,1635,0.02408948913707693
2023-02-01,9689010,Ungverjaland,beneficiaries,29975,3.0937113286083924
2023-02-01,9689010,Ungverjaland,applicants,25,0.002580242976320594
2023-02-01,9689010,Ungverjaland,grants,695,0.07173075474171252
2023-02-01,5060004,Írland,beneficiaries,76175,15.054335925426146
2023-02-01,5060004,Írland,applicants,15880,3.1383374400494546
2023-02-01,5060004,Írland,grants,3110,0.6146240200600632
2023-02-01,376248,Ísland,beneficiaries,2635,7.003359486296273
2023-02-01,376248,Ísland,applicants,1530,4.06646679849461
2023-02-01,376248,Ísland,grants,145,0.38538410835406434
2023-02-01,59030133,Ítalía,beneficiaries,148060,2.5082105100457763
2023-02-01,59030133,Ítalía,applicants,78695,1.33313269004493
2023-02-01,59030133,Ítalía,grants,440,0.007453820237877493
2023-02-01,645397,Lúxemborg,beneficiaries,4665,7.228109210300017
2023-02-01,645397,Lúxemborg,applicants,2645,4.098252703374822
2023-02-01,645397,Lúxemborg,grants,75,0.11620754357395525
2023-02-01,1875757,Latvía,beneficiaries,36745,19.589424429710245
2023-02-01,1875757,Latvía,applicants,290,0.1546042477783636
2023-02-01,1875757,Latvía,grants,740,0.3945073908827209
2023-02-01,17590672,Holland,beneficiaries,116315,6.612311343193711
2023-02-01,17590672,Holland,applicants,39115,2.2236217013198813
2023-02-01,17590672,Holland,grants,2925,0.1662813109129657
2023-02-01,5425270,Noregur,beneficiaries,38620,7.118539722446994
2023-02-01,5425270,Noregur,applicants,4315,0.7953521207239456
2023-02-01,5425270,Noregur,grants,2915,0.5373004477196527
2023-02-01,37654247,Pólland,beneficiaries,993755,26.391578086795892
2023-02-01,37654247,Pólland,applicants,2735,0.07263456895048254
2023-02-01,37654247,Pólland,grants,24965,0.663006220785666
2023-02-01,10352042,Portúgal,beneficiaries,57865,5.589718434295379
2023-02-01,10352042,Portúgal,applicants,155,0.014972891338732978
2023-02-01,10352042,Portúgal,grants,955,0.09225233050638705
2023-02-01,10452326,Svíþjóð,beneficiaries,48365,4.627199725687852
2023-02-01,10452326,Svíþjóð,applicants,14505,1.3877293915249103
2023-02-01,10452326,Svíþjóð,grants,930,0.08897541083200046
2023-02-01,2107180,Slóvenía,beneficiaries,8030,3.8107802845509164
2023-02-01,2107180,Slóvenía,applicants,1080,0.5125333383953911
2023-02-01,2107180,Slóvenía,grants,130,0.06169382776981558
2023-01-01,11617623,Belgía,beneficiaries,62520,5.381479498861342
2023-01-01,11617623,Belgía,applicants,42150,3.6281087792227376
2023-01-01,11617623,Belgía,grants,1560,0.1342787590886707
2023-01-01,6838937,Búlgaría,beneficiaries,149790,21.902526664597143
2023-01-01,6838937,Búlgaría,applicants,11525,1.6852034168467993
2023-01-01,6838937,Búlgaría,grants,2405,0.3516628388300696
2023-01-01,8738791,Sviss,beneficiaries,63965,7.319662410967375
2023-01-01,8738791,Sviss,applicants,16200,1.8538033464812238
2023-01-01,8738791,Sviss,grants,2145,0.2454572949507546
2023-01-01,83237124,Þýskaland,beneficiaries,1005095,12.075080825714258
2023-01-01,83237124,Þýskaland,applicants,280200,3.366286418065093
2023-01-01,83237124,Þýskaland,grants,28730,0.34515848961816603
2023-01-01,5873420,Danmörk,beneficiaries,32925,5.605762911557491
2023-01-01,5873420,Danmörk,applicants,2615,0.44522612038641884
2023-01-01,5873420,Danmörk,grants,770,0.13109908707363002
2023-01-01,1331796,Eistland,beneficiaries,39085,29.34758776869731
2023-01-01,1331796,Eistland,applicants,495,0.3716785453628033
2023-01-01,1331796,Eistland,grants,1060,0.7959176931001445
2023-01-01,10459782,Grikkland,beneficiaries,21985,2.1018602490950578
2023-01-01,10459782,Grikkland,applicants,22725,2.172607421454864
2023-01-01,10459782,Grikkland,grants,455,0.043499950572583636
2023-01-01,47432893,Spánn,beneficiaries,165455,3.488191200987888
2023-01-01,47432893,Spánn,applicants,132795,2.7996394822470556
2023-01-01,47432893,Spánn,grants,4415,0.09307886828661284
2023-01-01,5548241,Finnland,beneficiaries,46810,8.436908202077019
2023-01-01,5548241,Finnland,applicants,6045,1.089534502917231
2023-01-01,5548241,Finnland,grants,1595,0.2874784999425944
2023-01-01,67871925,Frakkland,beneficiaries,69645,1.0261238354444786
2023-01-01,67871925,Frakkland,applicants,145395,2.142196497299878
2023-01-01,67871925,Frakkland,grants,2115,0.031161632736952726
2023-01-01,9689010,Ungverjaland,beneficiaries,29555,3.0503632466062065
2023-01-01,9689010,Ungverjaland,applicants,30,0.0030962915715847133
2023-01-01,9689010,Ungverjaland,grants,740,0.07637519209908959
2023-01-01,5060004,Írland,beneficiaries,73065,14.439711905366083
2023-01-01,5060004,Írland,applicants,15600,3.083001515413822
2023-01-01,5060004,Írland,grants,2570,0.5079047368342001
2023-01-01,376248,Ísland,beneficiaries,2485,6.604686270757585
2023-01-01,376248,Ísland,applicants,1360,3.614637154217431
2023-01-01,376248,Ísland,grants,170,0.45182964427717887
2023-01-01,59030133,Ítalía,beneficiaries,146520,2.482122139213205
2023-01-01,59030133,Ítalía,applicants,74630,1.2642695553472665
2023-01-01,59030133,Ítalía,grants,920,0.015585260497380212
2023-01-01,645397,Lúxemborg,beneficiaries,4685,7.259097888586405
2023-01-01,645397,Lúxemborg,applicants,2640,4.090505533803225
2023-01-01,645397,Lúxemborg,grants,90,0.13944905228874632
2023-01-01,1875757,Latvía,beneficiaries,36235,19.31753420085864
2023-01-01,1875757,Latvía,applicants,315,0.16793220017305013
2023-01-01,1875757,Latvía,grants,590,0.31453967651460185
2023-01-01,17590672,Holland,beneficiaries,113390,6.446030032280745
2023-01-01,17590672,Holland,applicants,38925,2.2128205221494666
2023-01-01,17590672,Holland,grants,3265,0.18560973679686596
2023-01-01,5425270,Noregur,beneficiaries,35705,6.5812392747273405
2023-01-01,5425270,Noregur,applicants,4335,0.7990385731954354
2023-01-01,5425270,Noregur,grants,2165,0.39905848003878147
2023-01-01,37654247,Pólland,beneficiaries,974060,25.868529518064722
2023-01-01,37654247,Pólland,applicants,2880,0.07648539618917356
2023-01-01,37654247,Pólland,grants,28500,0.75688673312203
2023-01-01,10352042,Portúgal,beneficiaries,56925,5.498915093273385
2023-01-01,10352042,Portúgal,applicants,175,0.016904877317924328
2023-01-01,10352042,Portúgal,grants,1170,0.11302117978269408
2023-01-01,10452326,Svíþjóð,beneficiaries,47320,4.527221979107808
2023-01-01,10452326,Svíþjóð,applicants,14835,1.4193013114975557
2023-01-01,10452326,Svíþjóð,grants,1065,0.10189119627535537
2023-01-01,2107180,Slóvenía,beneficiaries,7885,3.7419679381922757
2023-01-01,2107180,Slóvenía,applicants,1025,0.4864321035696998
2023-01-01,2107180,Slóvenía,grants,190,0.09016790212511508
2022-12-01,11617623,Belgía,beneficiaries,63210,5.440872026919792
2022-12-01,11617623,Belgía,applicants,41820,3.5997036571078267
2022-12-01,11617623,Belgía,grants,1735,0.1493420814223357
2022-12-01,6838937,Búlgaría,beneficiaries,147385,21.550863825767077
2022-12-01,6838937,Búlgaría,applicants,11185,1.6354880882803864
2022-12-01,6838937,Búlgaría,grants,2495,0.3648227787447084
2022-12-01,8738791,Sviss,beneficiaries,62820,7.188637421354968
2022-12-01,8738791,Sviss,applicants,15600,1.7851439632782156
2022-12-01,8738791,Sviss,grants,2290,0.262049979224815
2022-12-01,83237124,Þýskaland,beneficiaries,967840,11.627504093005424
2022-12-01,83237124,Þýskaland,applicants,268955,3.231190448146671
2022-12-01,83237124,Þýskaland,grants,25635,0.30797556148143707
2022-12-01,5873420,Danmörk,beneficiaries,32160,5.475515117257066
2022-12-01,5873420,Danmörk,applicants,2585,0.4401183637471865
2022-12-01,5873420,Danmörk,grants,1480,0.25198266086879534
2022-12-01,1331796,Eistland,beneficiaries,38385,28.82198174495193
2022-12-01,1331796,Eistland,applicants,670,0.5030800512991479
2022-12-01,1331796,Eistland,grants,1185,0.8897759116261049
2022-12-01,10459782,Grikkland,beneficiaries,21530,2.0583602985224743
2022-12-01,10459782,Grikkland,applicants,22590,2.159700842713548
2022-12-01,10459782,Grikkland,grants,505,0.0482801649212192
2022-12-01,47432893,Spánn,beneficiaries,161035,3.3950069206194105
2022-12-01,47432893,Spánn,applicants,134765,2.8411718425017845
2022-12-01,47432893,Spánn,grants,4695,0.09898194487104128
2022-12-01,5548241,Finnland,beneficiaries,45215,8.149429702134425
2022-12-01,5548241,Finnland,applicants,6080,1.0958428085586045
2022-12-01,5548241,Finnland,grants,1820,0.32803189335142435
2022-12-01,67871925,Frakkland,beneficiaries,68430,1.0082224719572932
2022-12-01,67871925,Frakkland,applicants,143005,2.106983115625496
2022-12-01,67871925,Frakkland,grants,2400,0.03536071799937898
2022-12-01,9689010,Ungverjaland,beneficiaries,28910,2.9837929778171355
2022-12-01,9689010,Ungverjaland,applicants,30,0.0030962915715847133
2022-12-01,9689010,Ungverjaland,grants,415,0.04283203340692186
2022-12-01,5060004,Írland,beneficiaries,70495,13.931807168531883
2022-12-01,5060004,Írland,applicants,14865,2.9377447132452863
2022-12-01,5060004,Írland,grants,4570,0.9031613413744337
2022-12-01,376248,Ísland,beneficiaries,2315,6.152856626480407
2022-12-01,376248,Ísland,applicants,1165,3.0963619740171375
2022-12-01,376248,Ísland,grants,205,0.5448533945695393
2022-12-01,59030133,Ítalía,beneficiaries,145800,2.4699249788239506
2022-12-01,59030133,Ítalía,applicants,80005,1.3553247457531563
2022-12-01,59030133,Ítalía,grants,2945,0.04988977409215731
2022-12-01,645397,Lúxemborg,beneficiaries,4655,7.2126148711568225
2022-12-01,645397,Lúxemborg,applicants,2570,3.982045159800867
2022-12-01,645397,Lúxemborg,grants,135,0.20917357843311946
2022-12-01,1875757,Latvía,beneficiaries,35865,19.12028050541728
2022-12-01,1875757,Latvía,applicants,295,0.15726983825730093
2022-12-01,1875757,Latvía,grants,1060,0.5651051815347083
2022-12-01,17590672,Holland,beneficiaries,109820,6.2430815604997925
2022-12-01,17590672,Holland,applicants,38400,2.1829751586522677
2022-12-01,17590672,Holland,grants,3225,0.18333580433993651
2022-12-01,5425270,Noregur,beneficiaries,33555,6.184945634042177
2022-12-01,5425270,Noregur,applicants,4230,0.7796846977201135
2022-12-01,5425270,Noregur,grants,2340,0.43131493916431807
2022-12-01,37654247,Pólland,beneficiaries,961340,25.530719018229206
2022-12-01,37654247,Pólland,applicants,2825,0.0750247375813942
2022-12-01,37654247,Pólland,grants,31940,0.8482442896813207
2022-12-01,10352042,Portúgal,beneficiaries,55920,5.4018327978190195
2022-12-01,10352042,Portúgal,applicants,225,0.02173484226590271
2022-12-01,10352042,Portúgal,grants,1185,0.11447016926708758
2022-12-01,10452326,Svíþjóð,beneficiaries,46305,4.430114407070732
2022-12-01,10452326,Svíþjóð,applicants,14965,1.4317387345170827
2022-12-01,10452326,Svíþjóð,grants,1310,0.12533095504292538
2022-12-01,2107180,Slóvenía,beneficiaries,7675,3.6423086779487277
2022-12-01,2107180,Slóvenía,applicants,1020,0.48405926404009153
2022-12-01,2107180,Slóvenía,grants,235,0.11152345789158971
2022-11-01,11617623,Belgía,beneficiaries,61475,5.291529945497457
2022-11-01,11617623,Belgía,applicants,41815,3.599273276469722
2022-11-01,11617623,Belgía,grants,1920,0.16526616503221012
2022-11-01,6838937,Búlgaría,beneficiaries,144890,21.186041047022368
2022-11-01,6838937,Búlgaría,applicants,11575,1.6925144945771544
2022-11-01,6838937,Búlgaría,grants,2840,0.4152692150841571
2022-11-01,8738791,Sviss,beneficiaries,61555,7.043880555101959
2022-11-01,8738791,Sviss,applicants,14560,1.6661343657263346
2022-11-01,8738791,Sviss,grants,2490,0.2849364402924844
2022-11-01,83237124,Þýskaland,beneficiaries,931660,11.19284227071565
2022-11-01,83237124,Þýskaland,applicants,259065,3.1123732722913395
2022-11-01,83237124,Þýskaland,grants,37150,0.44631527634232054
2022-11-01,5873420,Danmörk,beneficiaries,30685,5.224383749161476
2022-11-01,5873420,Danmörk,applicants,2705,0.46054939030411585
2022-11-01,5873420,Danmörk,grants,845,0.14386847867171088
2022-11-01,1331796,Eistland,beneficiaries,37455,28.12367659911878
2022-11-01,1331796,Eistland,applicants,675,0.5068343800401863
2022-11-01,1331796,Eistland,grants,1870,1.4041189491483679
2022-11-01,10459782,Grikkland,beneficiaries,21025,2.010080133601255
2022-11-01,10459782,Grikkland,applicants,20960,2.0038658549480286
2022-11-01,10459782,Grikkland,grants,605,0.05784059361849033
2022-11-01,47432893,Spánn,beneficiaries,156340,3.2960249757483697
2022-11-01,47432893,Spánn,applicants,136865,2.8854449168849983
2022-11-01,47432893,Spánn,grants,5310,0.11194763094041091
2022-11-01,5548241,Finnland,beneficiaries,43395,7.821397808783
2022-11-01,5548241,Finnland,applicants,6235,1.1237795906846872
2022-11-01,5548241,Finnland,grants,1980,0.35686986199770343
2022-11-01,67871925,Frakkland,beneficiaries,67035,0.9876690546201542
2022-11-01,67871925,Frakkland,applicants,139275,2.0520266664014613
2022-11-01,67871925,Frakkland,grants,3005,0.04427456566172243
2022-11-01,9689010,Ungverjaland,beneficiaries,28585,2.9502498191249673
2022-11-01,9689010,Ungverjaland,applicants,25,0.002580242976320594
2022-11-01,9689010,Ungverjaland,grants,1060,0.1094023021959932
2022-11-01,5060004,Írland,beneficiaries,65920,13.0276576856461
2022-11-01,5060004,Írland,applicants,14020,2.7707487978270375
2022-11-01,5060004,Írland,grants,4130,0.8162048883755824
2022-11-01,376248,Ísland,beneficiaries,2110,5.6080032319108675
2022-11-01,376248,Ísland,applicants,890,2.365461078862878
2022-11-01,376248,Ísland,grants,170,0.45182964427717887
2022-11-01,59030133,Ítalía,beneficiaries,143195,2.425794974915608
2022-11-01,59030133,Ítalía,applicants,71930,1.2185302038875638
2022-11-01,59030133,Ítalía,grants,7640,0.12942542413041827
2022-11-01,645397,Lúxemborg,beneficiaries,4535,7.026682801438495
2022-11-01,645397,Lúxemborg,applicants,2525,3.912320633656494
2022-11-01,645397,Lúxemborg,grants,120,0.18593206971832843
2022-11-01,1875757,Latvía,beneficiaries,35005,18.66179894304006
2022-11-01,1875757,Latvía,applicants,235,0.12528275251005327
2022-11-01,1875757,Latvía,grants,1270,0.6770599816500752
2022-11-01,17590672,Holland,beneficiaries,106520,6.055482132803113
2022-11-01,17590672,Holland,applicants,37665,2.1411916497561894
2022-11-01,17590672,Holland,grants,4210,0.2393313910918241
2022-11-01,5425270,Noregur,beneficiaries,31215,5.753630694877859
2022-11-01,5425270,Noregur,applicants,4025,0.7418985598873421
2022-11-01,5425270,Noregur,grants,2125,0.39168557509580165
2022-11-01,37654247,Pólland,beneficiaries,944360,25.079773869863867
2022-11-01,37654247,Pólland,applicants,5720,0.15190849520905303
2022-11-01,37654247,Pólland,grants,40480,1.0750447353256063
2022-11-01,10352042,Portúgal,beneficiaries,55020,5.314893428755409
2022-11-01,10352042,Portúgal,applicants,165,0.015938884328328653
2022-11-01,10352042,Portúgal,grants,1350,0.13040905359541624
2022-11-01,10452326,Svíþjóð,beneficiaries,46055,4.406196285879334
2022-11-01,10452326,Svíþjóð,applicants,14975,1.4326954593647385
2022-11-01,10452326,Svíþjóð,grants,1545,0.14781398896283945
2022-11-01,2107180,Slóvenía,beneficiaries,7420,3.521293861938705
2022-11-01,2107180,Slóvenía,applicants,1075,0.5101604988657827
2022-11-01,2107180,Slóvenía,grants,240,0.113896297421198
2022-10-01,11617623,Belgía,beneficiaries,56545,4.867174636326209
2022-10-01,11617623,Belgía,applicants,40360,3.4740325107812504
2022-10-01,11617623,Belgía,grants,2095,0.1803294873658751
2022-10-01,6838937,Búlgaría,beneficiaries,142050,20.77077183193821
2022-10-01,6838937,Búlgaría,applicants,10745,1.5711506042532635
2022-10-01,6838937,Búlgaría,grants,7260,1.0615684864475283
