Dagsetning,Land,Fjöldi verndarveitinga(bæði hæli og tímabundin vernd),Fjöldi hælisveitinga,Fjöldi umsókna um hæli
2012-01-01,Lúxemborg,7.6211815498815865,7.6211815498815865,391.5382021251665
2013-01-01,Lúxemborg,24.206808071667048,24.206808071667048,199.2406510514134
2014-01-01,Lúxemborg,21.830883423082522,21.830883423082522,204.66453209139866
2015-01-01,Lúxemborg,32.86213181089886,32.86213181089886,439.64203368634963
2016-01-01,Lúxemborg,132.75511107177627,132.75511107177627,368.7641974216007
2017-01-01,Lúxemborg,190.46264646577512,190.46264646577512,406.32031246032034
2018-01-01,Lúxemborg,167.77269291783293,167.77269291783293,384.54830109384477
2019-01-01,Lúxemborg,109.1393628215946,109.1393628215946,365.6983127380297
2020-01-01,Lúxemborg,119.78764047097306,119.78764047097306,214.02058430813852
2021-01-01,Lúxemborg,135.49068107699338,135.49068107699338,223.71717108061696
2022-01-01,Lúxemborg,949.8029894777942,161.14112708921795,379.61130900825384
2023-01-01,Lúxemborg,271.63673618246725,137.70998881673827,402.5368903873888
2008-01-01,Malta,345.73059495086216,345.73059495086216,638.7434041468056
2009-01-01,Malta,411.26626205204826,411.26626205204826,580.3964704107309
2010-01-01,Malta,53.136631185888845,53.136631185888845,42.267774806957036
2011-01-01,Malta,213.25866468749774,213.25866468749774,455.4337584851647
2012-01-01,Malta,343.67470889434935,343.67470889434935,498.148706968813
2013-01-01,Malta,380.81544331188434,380.81544331188434,533.8534252035761
2014-01-01,Malta,289.61406590121356,289.61406590121356,305.9632470407982
2015-01-01,Malta,273.4699923656294,273.4699923656294,404.50769704082677
2016-01-01,Malta,256.8750208502452,256.8750208502452,410.332825514028
2017-01-01,Malta,164.35374149659864,164.35374149659864,391.83673469387753
2018-01-01,Malta,133.73010106626063,133.73010106626063,440.15104130470036
2019-01-01,Malta,81.14116940653349,81.14116940653349,821.5543402411516
2020-01-01,Malta,52.44194967515126,52.44194967515126,476.83328315739385
2021-01-01,Malta,34.87527246306612,34.87527246306612,305.15863405182853
2022-01-01,Malta,349.88292379088534,36.52623929685067,234.53690495872536
2023-01-01,Malta,165.11361477056587,59.957457877579785,150.35485590839238
2008-01-01,Noregur,64.38441846410021,64.38441846410021,304.0844419591355
2009-01-01,Noregur,93.9729774556535,93.9729774556535,358.38918231424395
2010-01-01,Noregur,109.09392554730674,109.09392554730674,206.96970214682435
2011-01-01,Noregur,81.60063248111652,81.60063248111652,183.72844772834205
2012-01-01,Noregur,103.89360332299078,103.89360332299078,195.6529151381805
2013-01-01,Noregur,114.12960094233634,114.12960094233634,236.6729192134659
2014-01-01,Noregur,96.10385949968057,96.10385949968057,222.15454283531048
2015-01-01,Noregur,120.98798986101286,120.98798986101286,601.0683336295119
2016-01-01,Noregur,245.11002620836078,245.11002620836078,67.03126303585454
2017-01-01,Noregur,90.71343549656667,90.71343549656667,67.03665830721123
2018-01-01,Noregur,27.569959243669153,27.569959243669153,49.94694671198967
2019-01-01,Noregur,33.68859947764841,33.68859947764841,42.69725003434548
2020-01-01,Noregur,21.33177335037391,21.33177335037391,25.80306208757019
2021-01-01,Noregur,20.49572195856006,20.49572195856006,30.69721252616914
2022-01-01,Noregur,638.4935680620504,20.27548859319444,74.28201730052145
2023-01-01,Noregur,648.6628490809957,39.80700253453098,76.88125889964336
2008-01-01,Portúgal,0.6632971801626006,0.6632971801626006,1.5161078403716586
2009-01-01,Portúgal,0.47334974657801265,0.47334974657801265,1.2780443157606343
2010-01-01,Portúgal,0.5201693784987893,0.5201693784987893,1.513220010178296
2011-01-01,Portúgal,0.614789702669729,0.614789702669729,2.553741841858874
2012-01-01,Portúgal,0.8997106719891655,0.8997106719891655,2.7464852092300847
2013-01-01,Portúgal,1.2852382579442718,1.2852382579442718,4.807743113050795
2014-01-01,Portúgal,0.9096051624210127,0.9096051624210127,2.776689443179934
2015-01-01,Portúgal,0.7695918113892085,0.7695918113892085,5.098545750453506
2016-01-01,Portúgal,1.6395728854766056,1.6395728854766056,12.779023960332367
2017-01-01,Portúgal,4.3984819727007975,4.3984819727007975,15.708864188217133
2018-01-01,Portúgal,5.563204289569137,5.563204289569137,11.126408579138275
2019-01-01,Portúgal,1.499976387468481,1.499976387468481,16.83844460771069
2020-01-01,Portúgal,0.8674368542113337,0.8674368542113337,9.54180539632467
2021-01-01,Portúgal,2.8861980757332604,2.8861980757332604,14.719610186239628
2022-01-01,Portúgal,555.5546492760805,6.381273715667907,18.75998513403122
2023-01-01,Portúgal,84.20004866582147,2.900171072058221,25.53101419172565
2008-01-01,Pólland,7.267357775775041,7.267357775775041,22.234966480033748
2009-01-01,Pólland,6.607951001309109,6.607951001309109,27.690461338819123
2010-01-01,Pólland,1.3018481062015599,1.3018481062015599,17.08182515106895
2011-01-01,Pólland,1.234804093601513,1.234804093601513,17.930931784745376
2012-01-01,Pólland,1.3529918406447785,1.3529918406447785,28.071296732600892
2013-01-01,Pólland,1.773397384068087,1.773397384068087,39.934281833829516
2014-01-01,Pólland,1.8543917889530648,1.8543917889530648,15.124472037560455
2015-01-01,Pólland,1.657649840889296,1.657649840889296,26.03562726285648
2016-01-01,Pólland,0.6452936796065257,0.6452936796065257,28.985538547223737
2017-01-01,Pólland,0.6583631448943517,0.6583631448943517,11.547689561446928
2018-01-01,Pólland,0.7636263795206781,0.7636263795206781,9.611159604311982
2019-01-01,Pólland,0.6583657802324463,0.6583657802324463,9.612140391393716
2020-01-01,Pólland,0.9220684112587398,0.9220684112587398,6.520340908186804
2021-01-01,Pólland,5.799312967530834,5.799312967530834,20.365029258073392
2022-01-01,Pólland,4258.119210910583,7.874813827067082,21.862434945024447
2023-01-01,Pólland,655.6340286059626,9.509237373855001,21.018271448649465
2008-01-01,Rúmenía,0.533062989630471,0.533062989630471,5.718312070581416
2009-01-01,Rúmenía,0.5626143269004501,0.5626143269004501,4.672145062521129
2010-01-01,Rúmenía,0.3449179275182569,0.3449179275182569,4.3114740939782115
2011-01-01,Rúmenía,0.37130442561705473,0.37130442561705473,8.490494532443318
2012-01-01,Rúmenía,1.1445065972345936,1.1445065972345936,12.490050256777518
2013-01-01,Rúmenía,4.5704126767963,4.5704126767963,7.417555000046454
2014-01-01,Rúmenía,3.6345751063890264,3.6345751063890264,7.5699426353757655
2015-01-01,Rúmenía,2.314972431446243,2.314972431446243,6.164872235916626
2016-01-01,Rúmenía,4.048463140134769,4.048463140134769,9.46328259006502
2017-01-01,Rúmenía,6.3378295270467255,6.3378295270467255,24.46045853611206
2018-01-01,Rúmenía,3.0460520580023602,3.0460520580023602,10.87875735000843
2019-01-01,Rúmenía,2.987464290787824,2.987464290787824,13.237557288490876
2020-01-01,Rúmenía,3.285246635105535,3.285246635105535,31.8436110851568
2021-01-01,Rúmenía,5.936986079642481,5.936986079642481,49.91755401173086
2022-01-01,Rúmenía,539.9513875705627,4.673767116687423,41.80133286385605
2023-01-01,Rúmenía,263.7165678241226,4.880724538834508,52.66459220129494
2008-01-01,Samtals,13.110424475514739,13.110424475514739,56.54542195663862
2009-01-01,Samtals,14.131042870375898,14.131042870375898,57.98225287607535
2010-01-01,Samtals,13.330170817586529,13.330170817586529,55.30584069302673
2011-01-01,Samtals,13.665932241887916,13.665932241887916,66.49020444508305
2012-01-01,Samtals,19.558076908105733,19.558076908105733,72.49277629096926
2013-01-01,Samtals,23.062089209008317,23.062089209008317,89.41661053521581
2014-01-01,Samtals,35.8549273365298,35.8549273365298,124.60463309584696
2015-01-01,Samtals,62.142858374745295,62.142858374745295,263.124312608127
2016-01-01,Samtals,133.00734121584676,133.00734121584676,244.57352462333648
2017-01-01,Samtals,86.49435855693376,86.49435855693376,137.59242321868945
2018-01-01,Samtals,44.117255023496966,44.117255023496966,128.12303982056534
2019-01-01,Samtals,44.18682417321463,44.18682417321463,141.25814997464246
2020-01-01,Samtals,48.21672712660756,48.21672712660756,103.40624793018938
2021-01-01,Samtals,45.62886100418349,45.62886100418349,138.4428048985451
2022-01-01,Samtals,1032.1791483068203,68.67172208753522,205.17079275656192
2023-01-01,Samtals,316.5618478954496,78.12557739123869,246.93147052489516
2008-01-01,Slóvakía,1.6740872132474611,1.6740872132474611,16.27584790657254
2009-01-01,Slóvakía,3.2513370891540787,3.2513370891540787,14.95615061010876
2010-01-01,Slóvakía,1.669631809083168,1.669631809083168,9.646761563591637
2011-01-01,Slóvakía,2.225335218934042,2.225335218934042,8.994063176525087
2012-01-01,Slóvakía,3.5157046526835374,3.5157046526835374,13.415188806292447
2013-01-01,Slóvakía,1.2012931088652474,1.2012931088652474,7.854608788734311
2014-01-01,Slóvakía,3.046557491586424,3.046557491586424,5.63151536323551
2015-01-01,Slóvakía,1.198963578991133,1.198963578991133,5.625906024496855
2016-01-01,Slóvakía,3.7779299597585956,3.7779299597585956,2.211471195956251
2017-01-01,Slóvakía,0.9199051467405094,0.9199051467405094,2.851705954895579
2018-01-01,Slóvakía,0.8267317273916431,0.8267317273916431,3.123208747923985
2019-01-01,Slóvakía,0.6421522300754382,0.6421522300754382,4.036385446188469
2020-01-01,Slóvakía,0.7328862360850097,0.7328862360850097,5.130203652595068
2021-01-01,Slóvakía,0.824208883103553,0.824208883103553,6.776828594406991
2022-01-01,Slóvakía,1928.8970602306065,1.0120131480748198,7.176093231803268
2023-01-01,Slóvakía,557.9510137798611,1.013116730204436,7.091817111431051
2008-01-01,Slóvenía,0.24872293210510635,0.24872293210510635,12.93359246946553
2009-01-01,Slóvenía,0.9840766556351673,0.9840766556351673,9.840766556351673
2010-01-01,Slóvenía,1.2213137818909454,1.2213137818909454,11.968875062531266
2011-01-01,Slóvenía,0.9755198179289811,0.9755198179289811,17.315476768239414
2012-01-01,Slóvenía,1.7027520364914357,1.7027520364914357,14.595017455640876
2013-01-01,Slóvenía,1.7000020885739946,1.7000020885739946,13.114301826142244
2014-01-01,Slóvenía,2.183316068963677,2.183316068963677,17.95170990036801
2015-01-01,Slóvenía,2.1814226171835993,2.1814226171835993,12.603775121505238
2016-01-01,Slóvenía,8.235683959019237,8.235683959019237,63.46321168420706
2017-01-01,Slóvenía,7.260775596049171,7.260775596049171,71.3976266944835
2018-01-01,Slóvenía,4.838210249264592,4.838210249264592,139.09854466635701
2019-01-01,Slóvenía,4.084755308740223,4.084755308740223,183.5737091692665
2020-01-01,Slóvenía,4.055612466666444,4.055612466666444,169.1428964039123
